component,ecg_correlation,emg_correlation,emg2_correlation,low_frequency_fraction,high_frequency_fraction,kurtosis,proposed_artifact,reasons
0,-0.000714954666443188,8.025829912480078e-05,-0.0002679539950896709,0.683812250872081,0.020134526629955737,37.729073202279835,False,
1,0.0019540372012944365,-0.0009168025876387383,0.0005649377897363609,0.5815812073509325,0.06793466089576201,22.775656523095066,False,
2,-0.00017101892994751642,0.0008485620932642951,-0.0009018559022922654,0.8345752410298588,0.08174625554062774,125.73450480899373,False,
3,-0.001276200347250941,-0.0003167398426059931,-8.229109688381994e-05,0.7316264913971926,0.03232044988942477,2.6899511668186906,False,
4,0.0014550200579099958,-0.0007257605402933781,0.0008931094177710698,0.0546569303698682,0.6955986348654806,44.74594040866072,True,high_frequency_power_with_kurtosis
5,0.0021896579467301403,-0.0005806621654734328,0.0010485696136374406,0.017135812878330887,0.6998709444991417,19.72869107796137,True,high_frequency_power_with_kurtosis
6,0.0013651590006725518,-0.0006046673885687536,0.0007176405107709621,0.48370515587769947,0.2792136460697271,295.63095674395,False,
7,-0.003530919489070465,0.0014126166863966236,-0.0016960969782441441,0.5167623506081668,0.06462337519831014,0.5889678915372136,False,
8,-0.0015346499314068448,0.0019071679974349944,-0.001713917265812795,0.7642161879912908,0.015303353642721375,2577.8010202854484,False,
9,0.0002366472667163046,-0.0012566926865353629,0.001499232771427031,0.4141288285001117,0.04415532579201054,0.3592453532307309,False,
10,0.0783023615468594,-0.002206152524299269,0.0034189774380139998,0.1429295882777396,0.0903272864458877,8.381368996378297,False,
11,-0.0003309633901428498,0.0013579187906101549,-0.002030490316325762,0.0415481109763878,0.5347399387149206,5.005826813574247,False,
12,0.01588819328761143,-0.007545122126785904,0.0060518038127098895,0.12970552094281107,0.630474254445071,563.9000964909651,True,high_frequency_power_with_kurtosis
13,0.0028866337658439707,-0.0035207262965364886,0.0037090252420672524,0.4042641483149602,0.3031908934408676,205.04633328646085,False,
14,-0.0006083306108218286,0.0010329391968348913,-0.0016476062937118964,0.35312145843466586,0.4390551716213388,40.81928065983483,True,high_frequency_power_with_kurtosis
15,0.00023324222586280094,-0.0014887865028315383,0.0013057917911490989,0.4354228440009011,0.14834226123121144,11.09650562743814,False,
16,0.003392280930537002,-0.002135284888368126,0.00219307666759582,0.8112499441984907,0.05641882701937158,508.61923982318143,False,
17,-0.007766803108794222,0.006881586494649609,-0.009106347637093398,0.26571554358125443,0.4757801124980082,18.152358964273056,True,high_frequency_power_with_kurtosis
18,0.004825479145568558,-0.004272309757359671,0.004835916303244169,0.5910834725945471,0.2187890816415299,58.21930613268477,False,
19,-0.010930114339247047,0.009915125178485017,-0.011432645606193233,0.7041423587011651,0.1261300823600628,681.2252206816656,False,
20,-0.0011968106854012002,0.0007070119506558495,-0.0007632512027277967,0.49090381977021874,0.24352851667882167,120.21634523397105,False,
21,0.008710175549674246,-0.007129801687434108,0.009087443818676594,0.3749070113975883,0.09680519073786814,0.40366874132271,False,
