trial,strategy,components,max_aux_correlation,relative_rms_change,delta_retention,theta_retention,alpha_retention,beta_retention,gamma_retention
1,no_removal,,0.05581536539027919,1.981632981155798e-15,1.000000000000002,1.000000000000003,0.9999999999999977,0.9999999999999997,1.0000000000000018
1,physiological_only,,0.05581536539027919,1.981632981155798e-15,1.000000000000002,1.000000000000003,0.9999999999999977,0.9999999999999997,1.0000000000000018
1,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.06399418450799736,0.21095888675722255,0.9787609042306721,1.008220571527672,0.9959270557396643,0.874735677251882,0.8480696528355716
2,no_removal,,0.056803862733337034,2.3115958223381706e-15,0.9999999999999984,1.0000000000000009,0.9999999999999997,1.0000000000000022,1.0000000000000013
2,physiological_only,,0.056803862733337034,2.3115958223381706e-15,0.9999999999999984,1.0000000000000009,0.9999999999999997,1.0000000000000022,1.0000000000000013
2,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.061660488736180706,0.22163188834160769,0.9968210771220526,0.9918059253901501,0.9552227767050014,0.8496485124967519,0.7563290319779999
3,no_removal,,0.07927783850128318,2.1746661717953612e-15,0.9999999999999992,1.000000000000002,1.0000000000000002,1.0000000000000018,1.000000000000006
3,physiological_only,,0.07927783850128318,2.1746661717953612e-15,0.9999999999999992,1.000000000000002,1.0000000000000002,1.0000000000000018,1.000000000000006
3,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.09227425007810577,0.38681587192289446,1.0110489394332578,1.0055360726342202,0.9191737229773285,0.7816662018573545,0.7314244901014609
4,no_removal,,0.102080053344542,2.3369005677297728e-15,1.0000000000000044,1.0000000000000044,1.0000000000000013,1.0000000000000007,1.0
4,physiological_only,,0.102080053344542,2.3369005677297728e-15,1.0000000000000044,1.0000000000000044,1.0000000000000013,1.0000000000000007,1.0
4,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.11925318605519851,0.3054042787696543,0.9179678038624063,0.9785842534248715,0.9506213823552265,0.9164073936477133,0.82430224579981
5,no_removal,,0.1088606079400423,2.582806492455897e-15,1.0,1.000000000000003,1.0000000000000013,1.000000000000001,0.9999999999999993
5,physiological_only,,0.1088606079400423,2.582806492455897e-15,1.0,1.000000000000003,1.0000000000000013,1.000000000000001,0.9999999999999993
5,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.07702181994963252,0.14183225131406688,0.9190230701459454,0.9867023184218281,0.980030114189592,0.8134645255536496,0.7834498433122519
6,no_removal,,0.10952078811849095,2.0248796417234926e-15,1.0000000000000007,1.0000000000000016,1.0000000000000022,1.0000000000000018,1.0000000000000009
6,physiological_only,,0.10952078811849095,2.0248796417234926e-15,1.0000000000000007,1.0000000000000016,1.0000000000000022,1.0000000000000018,1.0000000000000009
6,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.08385270323598754,0.09558701048529744,0.9990638581719786,0.9836395364296852,0.9520415429549951,0.9217652178352826,0.8054182949818183
7,no_removal,,0.03897262257264712,2.4170000323313163e-15,1.0000000000000009,1.0000000000000009,1.0000000000000002,0.999999999999999,1.0000000000000036
7,physiological_only,,0.03897262257264712,2.4170000323313163e-15,1.0000000000000009,1.0000000000000009,1.0000000000000002,0.999999999999999,1.0000000000000036
7,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.03922676744882068,0.35727233019224214,0.9804308327403314,0.9858649711497598,0.9223235996729537,0.7768108716085411,0.6833969762111007
8,no_removal,,0.1223821447765199,2.1772105751347757e-15,1.0000000000000027,1.000000000000001,1.0000000000000018,0.9999999999999994,0.9999999999999984
8,physiological_only,,0.1223821447765199,2.1772105751347757e-15,1.0000000000000027,1.000000000000001,1.0000000000000018,0.9999999999999994,0.9999999999999984
8,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.06951795184084793,0.2267681842663906,0.9515475597687258,0.9780388471539677,0.9552231015665957,0.8455590748020776,0.8111155758185083
9,no_removal,,0.10285350885681843,2.0768637682889434e-15,1.000000000000002,1.0000000000000047,1.0000000000000024,1.0000000000000004,1.0000000000000007
9,physiological_only,,0.10285350885681843,2.0768637682889434e-15,1.000000000000002,1.0000000000000047,1.0000000000000024,1.0000000000000004,1.0000000000000007
9,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.05796939037960708,0.14524727958453673,0.9720565849155385,1.0252461776521642,0.9747628124921005,0.9151859787290414,0.8221131363221493
10,no_removal,,0.1034731300065299,2.2072320188476563e-15,1.0000000000000058,1.0000000000000002,1.0000000000000009,1.0000000000000018,1.0000000000000007
10,physiological_only,,0.1034731300065299,2.2072320188476563e-15,1.0000000000000058,1.0000000000000002,1.0000000000000009,1.0000000000000018,1.0000000000000007
10,all_candidates,4;5;12;14;17;28;29;39;43;59;61,0.0696541444203355,0.4858320812532313,0.9315231722737531,0.9744122231939952,0.9446711942479398,0.9399135489994104,0.7741279613925104
