subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path
sub-mit076,2,22,42.0,46.0,1000,review,amplitude_warning,587.9523300585319,648.5303786116417,0.001015625,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,23,44.0,48.0,1000,pass,,55.6028669860811,98.12590383550787,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,24,46.0,50.0,1000,pass,,73.73992901304332,134.33175243794454,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,25,48.0,52.0,1000,pass,,143.62631189323778,284.3742058249929,0.0,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,26,50.0,54.0,1000,pass,,143.62631189323778,284.3742058249929,0.0,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,27,52.0,56.0,1000,pass,,76.39517955565587,148.92668877194546,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,28,54.0,58.0,1000,pass,,76.39517955565587,146.23441277776624,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,2,29,56.0,60.0,1000,pass,,73.2132566510918,124.94347350046601,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-02_eeg.fif
sub-mit076,3,1,0.0,4.0,1000,review,variance_outliers;amplitude_warning,763.0357036399263,920.269681514433,0.0014453125,0,10,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,2,2.0,6.0,1000,pass,,401.4653005000694,480.12433503047833,0.000515625,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,3,4.0,8.0,1000,pass,,401.4653005000694,480.12433503047833,0.00046875,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,4,6.0,10.0,1000,pass,,428.9364308018052,481.4738032582724,0.0004140625,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,5,8.0,12.0,1000,review,variance_outliers;amplitude_warning,455.83526496240785,523.1448885107291,0.001015625,0,7,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,6,10.0,14.0,1000,review,variance_outliers,455.83526496240785,531.9724336544573,0.0006015625,0,8,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,7,12.0,16.0,1000,pass,,401.86627095804147,478.00343965009097,0.00053125,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,8,14.0,18.0,1000,pass,,401.86627095804147,461.45910146554303,0.0008125,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,9,16.0,20.0,1000,pass,,312.72265546045116,432.96797070861874,0.0004609375,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,10,18.0,22.0,1000,review,variance_outliers,421.5517872657622,502.4834200570349,0.0009296875,0,7,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,11,20.0,24.0,1000,review,variance_outliers;amplitude_warning,421.5517872657622,474.20785402734964,0.00121875,0,8,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,12,22.0,26.0,1000,pass,,344.50747593684287,397.9500493492766,0.00046875,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,13,24.0,28.0,1000,pass,,142.5988460755194,259.30868464804286,0.0,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,14,26.0,30.0,1000,pass,,105.8598324964015,181.58381606986524,0.0,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,15,28.0,32.0,1000,pass,,396.08892722262783,438.2143276594843,0.00040625,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,16,30.0,34.0,1000,review,variance_outliers,396.08892722262783,448.6225841639677,0.0007421875,0,6,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,17,32.0,36.0,1000,review,variance_outliers,330.7987357370791,383.33239267841896,0.0003359375,0,7,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,18,34.0,38.0,1000,pass,,113.01827974395314,203.06896921386263,0.0,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,19,36.0,40.0,1000,pass,,96.46269964659182,182.4124980135738,0.0,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,20,38.0,42.0,1000,pass,,310.06970136558675,364.7771864264382,0.000234375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,21,40.0,44.0,1000,pass,,310.06970136558675,364.7771864264382,0.000234375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,22,42.0,46.0,1000,pass,,334.8111563812456,407.36684314874367,0.000328125,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,23,44.0,48.0,1000,pass,,334.8111563812456,407.36684314874367,0.000328125,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,24,46.0,50.0,1000,pass,,377.4120168693919,426.9295452783077,0.0003984375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,25,48.0,52.0,1000,pass,,377.4120168693919,438.586771811376,0.0007265625,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,26,50.0,54.0,1000,pass,,351.2846060466854,469.4295032093357,0.000671875,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,27,52.0,56.0,1000,review,amplitude_warning,771.1248149476282,1316.7383389607116,0.00396875,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,28,54.0,58.0,1000,review,amplitude_warning,771.1248149476282,1316.7383389607116,0.004671875,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,3,29,56.0,60.0,1000,review,variance_outliers;amplitude_warning,471.72396731487083,736.6749554154651,0.001671875,0,6,data/processed/sub-mit076/trials/sub-mit076_trial-03_eeg.fif
sub-mit076,4,1,0.0,4.0,1000,pass,,361.26046661720187,414.928580190199,0.0003046875,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,2,2.0,6.0,1000,pass,,361.26046661720187,409.9583653589976,0.0003046875,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,3,4.0,8.0,1000,pass,,65.5456312432046,119.51130646095828,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,4,6.0,10.0,1000,pass,,67.27928144634708,129.47461667750255,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,5,8.0,12.0,1000,pass,,67.27928144634708,129.47461667750255,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,6,10.0,14.0,1000,pass,,341.1517020195341,386.9423665767754,0.0002421875,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,7,12.0,16.0,1000,pass,,341.1517020195341,392.9752873989461,0.000390625,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,8,14.0,18.0,1000,pass,,364.18615630708086,416.0097416864928,0.0005859375,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,9,16.0,20.0,1000,pass,,364.18615630708086,405.375437666711,0.0004375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,10,18.0,22.0,1000,pass,,120.83715026864598,221.53308049537023,0.0,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,11,20.0,24.0,1000,pass,,334.72610389122593,396.94021124757813,0.0003359375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,12,22.0,26.0,1000,pass,,334.72610389122593,396.94021124757813,0.0003359375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,13,24.0,28.0,1000,pass,,68.86151868600466,110.85558672573178,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,14,26.0,30.0,1000,pass,,52.69831071900034,100.54181264288484,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,15,28.0,32.0,1000,pass,,61.29355987332481,98.86899923158094,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,16,30.0,34.0,1000,pass,,76.11756114815367,143.19898187722686,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,17,32.0,36.0,1000,pass,,100.12496160023612,167.65870624174153,0.0,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,18,34.0,38.0,1000,pass,,100.12496160023612,167.65870624174153,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,19,36.0,40.0,1000,pass,,61.41558059445229,117.39417618676251,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,20,38.0,42.0,1000,pass,,61.41558059445229,117.39417618676251,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,21,40.0,44.0,1000,pass,,354.7185049637969,403.7927693662634,0.00021875,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,22,42.0,46.0,1000,pass,,388.2274770471636,447.27783471667925,0.000578125,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,23,44.0,48.0,1000,pass,,388.2274770471636,447.27783471667925,0.000359375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,24,46.0,50.0,1000,pass,,276.5624993017468,304.921706383467,9.375e-05,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,25,48.0,52.0,1000,pass,,276.5624993017468,507.3038775033605,0.000328125,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,26,50.0,54.0,1000,pass,,230.7413782016137,271.6870835120541,0.000234375,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,27,52.0,56.0,1000,pass,,61.95016082381549,121.93824737279958,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,28,54.0,58.0,1000,pass,,357.0272512958585,391.55550285663224,0.000296875,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,4,29,56.0,60.0,1000,pass,,357.0272512958585,405.01077168252425,0.000296875,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-04_eeg.fif
sub-mit076,5,1,0.0,4.0,1000,reject,extreme_amplitude;amplitude_warning,2540.705071710336,3341.0003577757225,0.0447265625,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,2,2.0,6.0,1000,review,amplitude_warning,358.9302053926165,459.40369299294923,0.0018203125,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,3,4.0,8.0,1000,pass,,453.95693855113456,525.210386857565,0.0006796875,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,4,6.0,10.0,1000,pass,,453.95693855113456,525.210386857565,0.0006796875,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,5,8.0,12.0,1000,review,variance_outliers,425.9593189929155,483.76533386161776,0.0007265625,0,6,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,6,10.0,14.0,1000,pass,,425.9593189929155,483.76533386161776,0.0007265625,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,7,12.0,16.0,1000,pass,,117.6358029256544,231.60433901486465,0.0,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,8,14.0,18.0,1000,pass,,117.6358029256544,219.46087591075832,0.0,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,9,16.0,20.0,1000,pass,,107.63883944991774,199.78496501072817,0.0,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,10,18.0,22.0,1000,pass,,56.44805512481634,112.14321489630896,0.0,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,11,20.0,24.0,1000,pass,,52.36566911827767,97.9965741544379,0.0,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,12,22.0,26.0,1000,pass,,401.8834828720605,467.9259021389131,0.0005625,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,13,24.0,28.0,1000,pass,,401.8834828720605,467.9259021389131,0.0005625,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,14,26.0,30.0,1000,pass,,117.42595642960218,225.45667972862816,0.0,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,15,28.0,32.0,1000,pass,,57.41519913482571,107.25027057272496,0.0,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,16,30.0,34.0,1000,pass,,81.17155436049121,140.91518366521944,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,17,32.0,36.0,1000,pass,,330.99664223072006,400.9344396005308,0.00028125,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,18,34.0,38.0,1000,review,amplitude_warning,511.65753044647016,585.8552383890218,0.0011875,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,19,36.0,40.0,1000,review,amplitude_warning,511.65753044647016,586.2369980316126,0.0012890625,0,0,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,20,38.0,42.0,1000,pass,,315.8890067708163,586.2369980316126,0.0003828125,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,21,40.0,44.0,1000,pass,,71.66504651095768,133.6255794966122,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,22,42.0,46.0,1000,pass,,429.5343006733426,489.07114286921797,0.0006015625,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,23,44.0,48.0,1000,pass,,429.5343006733426,489.07114286921797,0.0006015625,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,24,46.0,50.0,1000,pass,,74.75367717942918,132.59844174285783,0.0,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,25,48.0,52.0,1000,pass,,390.5759267482656,465.3296039276948,0.0005234375,0,4,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,26,50.0,54.0,1000,pass,,390.5759267482656,482.54534027338934,0.0005234375,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,27,52.0,56.0,1000,pass,,96.68667578128023,163.25816303996118,0.0,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,28,54.0,58.0,1000,pass,,90.62447334297255,134.95806087752538,0.0,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,5,29,56.0,60.0,1000,pass,,61.61075576485795,113.26534242643484,0.0,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-05_eeg.fif
sub-mit076,6,1,0.0,4.0,1000,pass,,492.87206906811764,617.8770812647174,0.0008203125,0,2,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,2,2.0,6.0,1000,pass,,79.67804697900804,110.28376360705832,0.0,0,1,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,3,4.0,8.0,1000,review,variance_outliers,478.8109118770561,541.9173036244661,0.000875,0,6,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,4,6.0,10.0,1000,review,amplitude_warning,688.3460675980307,1209.4171112043277,0.0037578125,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,5,8.0,12.0,1000,review,amplitude_warning,688.3460675980307,1209.4171112043277,0.0049453125,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,6,10.0,14.0,1000,review,variance_outliers;amplitude_warning,466.6964709896734,541.2054505989196,0.0026015625,0,7,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,7,12.0,16.0,1000,pass,,403.4397572821938,447.641352476992,0.0005390625,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,8,14.0,18.0,1000,pass,,378.123015402753,423.1619252011501,0.000421875,0,3,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,9,16.0,20.0,1000,review,variance_outliers,378.123015402753,458.368391787067,0.0008984375,0,6,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,10,18.0,22.0,1000,pass,,366.2417288116566,438.68763622152176,0.0004765625,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
sub-mit076,6,11,20.0,24.0,1000,pass,,427.3989247021714,509.4312960160557,0.0005,0,5,data/processed/sub-mit076/trials/sub-mit076_trial-06_eeg.fif
