channel,decision,flagged_trials,trial_fraction,independent_metrics,variance_trials,peak_to_peak_trials,global_correlation_trials,neighbor_correlation_trials,median_std_uv,median_peak_to_peak_uv,median_global_correlation,median_neighbor_correlation
E63,pass,0,0.0,0,0,0,0,0,14.121895569093072,133.13302513388135,0.3728591401291473,0.6829435991660319
E64,pass,0,0.0,0,0,0,0,0,10.5552603199649,88.89806703941159,0.4819609960023971,0.8632901680428877
E65,pass,0,0.0,0,0,0,0,0,8.812955000963608,80.45224463104798,0.43692700288276776,0.8426519869310173
E66,pass,0,0.0,0,0,0,0,0,6.322727409098054,51.40535426706789,0.3547348039873521,0.8961586863780864
E67,pass,0,0.0,0,0,0,0,0,5.923933951619572,50.14815138801768,0.33513561536584047,0.8401888788666247
E68,pass,0,0.0,0,0,0,0,0,15.991468909409493,166.6547484654841,0.36927984600387215,0.852602873652827
E69,pass,0,0.0,0,0,0,0,0,13.573628255184039,145.25018251580582,0.36295842802640993,0.8763164986666105
E70,pass,0,0.0,0,0,0,0,0,7.233499688156339,57.611516989889395,0.4479190590650726,0.8780642988831016
E71,pass,0,0.0,0,0,0,0,0,7.462066442954318,69.17430809365925,0.29144940097703365,0.9232119158863381
E72,pass,0,0.0,0,0,0,0,0,8.651833874476639,92.30589765452596,0.20531931025517663,0.9460220626376226
E73,pass,0,0.0,0,0,0,0,0,18.752446223387764,206.3074917152131,0.24778194718239063,0.8538665205624449
E74,pass,0,0.0,0,0,0,0,0,15.30212070316885,180.65788272938693,0.2668990350586478,0.8491581693151637
E75,pass,0,0.0,0,0,0,0,0,9.530575750992067,97.57609162441489,0.2835926538254653,0.8840241843008492
E76,pass,0,0.0,0,0,0,0,0,10.044440825485768,107.11194419755132,0.20323124944065066,0.9067858902182562
E77,pass,0,0.0,0,0,0,0,0,10.823715884670161,128.8901494941089,0.11226246496423711,0.9348406165747973
E78,pass,0,0.0,0,0,0,0,0,9.017820146551673,124.44460201155209,0.0749146388562817,0.8434127344353141
E79,pass,1,0.09090909090909091,1,0,0,0,1,4.431759326769513,42.234950831229284,0.21807364065910145,0.7136674753849155
E80,review,8,0.7272727272727273,1,0,0,0,8,2.7250548443424414,27.05746600509533,0.16735623738592198,0.29275063082174624
E81,pass,0,0.0,0,0,0,0,0,14.810705158523245,149.3768831533272,0.36157961902489,0.7972814796762068
E82,pass,0,0.0,0,0,0,0,0,13.517598444089096,141.64181796552555,0.3281343651938454,0.7751971324189357
E83,pass,0,0.0,0,0,0,0,0,8.521150325876098,74.52132756171768,0.35463469487049537,0.8109384898197244
E84,pass,0,0.0,0,0,0,0,0,7.783420219001424,78.19736654596268,0.3036103166902095,0.8637172974655473
E85,pass,0,0.0,0,0,0,0,0,6.363220602568802,61.40459284352601,0.3063784932647202,0.7974350239370471
E86,pass,0,0.0,0,0,0,0,0,4.883289984468445,48.85484246572426,0.3162025607579833,0.7022246412931775
E87,pass,0,0.0,0,0,0,0,0,3.7813667614592563,35.334715160530976,0.3670311466865514,0.698576601296538
E88,pass,0,0.0,0,0,0,0,0,15.168160533325867,137.5077593530229,0.32090736509049694,0.7285390778506038
E89,pass,0,0.0,0,0,0,0,0,12.891533538066824,136.00760319325374,0.40156202042719485,0.8382989495754839
E90,pass,0,0.0,0,0,0,0,0,8.452849555148356,87.95692959095436,0.3135371003029432,0.8000862295191382
E91,pass,0,0.0,0,0,0,0,0,6.337247836893241,54.924590646044535,0.42486284350628684,0.881132220085625
E92,pass,0,0.0,0,0,0,0,0,5.331308968233361,46.28051746575639,0.4045619035824286,0.8310923418263997
E93,pass,0,0.0,0,0,0,0,0,4.3013982529812,36.39491650779835,0.3645210582337918,0.9256157651050072
E94,pass,0,0.0,0,0,0,0,0,15.163286985933082,164.85193011176048,0.34060279509677494,0.7793767927657349
E95,pass,0,0.0,0,0,0,0,0,10.246426610970138,90.41377950679725,0.45587060731767526,0.8111855457969895
E96,pass,0,0.0,0,0,0,0,0,7.133474466819481,61.58971962905382,0.43605243358295254,0.8777452739296643
E97,pass,0,0.0,0,0,0,0,0,5.515988668662452,48.964927841503346,0.4203387438262113,0.8937808831138713
E98,pass,0,0.0,0,0,0,0,0,4.603423016296013,39.395183129184915,0.36047160478066276,0.9208316533588172
E99,pass,0,0.0,0,0,0,0,0,11.376338185047704,110.5231335718845,0.4474525332228902,0.8031491386363927
E100,pass,0,0.0,0,0,0,0,0,9.99025804999697,87.51258206302921,0.45217927998034646,0.8759151511904439
E101,pass,0,0.0,0,0,0,0,0,8.304421024477133,74.96793401240049,0.42107300734560454,0.8774323469694792
E102,pass,0,0.0,0,0,0,0,0,5.300403448525621,51.27919230238949,0.3449140736406815,0.888028654217039
E103,pass,0,0.0,0,0,0,0,0,5.0669612585515065,47.893493543809456,0.29799486817726467,0.9190627678123745
E104,pass,0,0.0,0,0,0,0,0,4.690941202607466,45.386473005108144,0.3168929871554443,0.9192783838476885
E105,pass,0,0.0,0,0,0,0,0,4.806360358201682,44.51767882069158,0.2727413338624066,0.7222000299284954
E106,pass,0,0.0,0,0,0,0,0,4.125776264531719,38.21613854343637,-0.02399421792037218,0.6703420334785588
E107,pass,0,0.0,0,0,0,0,0,11.725958087903066,107.66606324491568,0.4009184498434371,0.7906818169586654
E108,pass,0,0.0,0,0,0,0,0,8.374712631153706,90.23506921356542,0.3617688229499828,0.8264501194159726
E109,pass,0,0.0,0,0,0,0,0,5.5668828176137595,53.98817622127416,0.2766482986042534,0.899786269095948
E110,pass,0,0.0,0,0,0,0,0,5.297267038673346,52.947020616342705,0.2634699418032749,0.9108640569098102
E111,pass,0,0.0,0,0,0,0,0,5.294231320417641,48.490940190344816,0.23866568119949322,0.9103965067062955
E112,pass,0,0.0,0,0,0,0,0,5.21826802330864,46.21767346781621,0.03279955846542439,0.8235847735617118
E113,review,1,0.09090909090909091,3,1,1,0,1,14.35074629887384,146.7024331296882,0.3783850993737887,0.7988170262079386
