subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path
sub-mitb2017007,11,5,8.0,12.0,1000,pass,,372.1641531131102,431.55518995046697,0.0007734375,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,6,10.0,14.0,1000,review,variance_outliers,302.6288749683574,353.9725561741763,0.00040625,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,7,12.0,16.0,1000,review,variance_outliers,312.1163932549506,364.1051206932718,0.00078125,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,8,14.0,18.0,1000,review,variance_outliers,312.1163932549506,364.1051206932718,0.000765625,0,8,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,9,16.0,20.0,1000,review,variance_outliers;amplitude_warning,356.04330354443647,430.4043568234897,0.0013828125,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,10,18.0,22.0,1000,review,amplitude_warning,356.04330354443647,430.4043568234897,0.00153125,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,11,20.0,24.0,1000,review,amplitude_warning,354.6358023272869,409.077319066056,0.0018125,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,12,22.0,26.0,1000,review,amplitude_warning,341.35211095457504,407.441191598263,0.002421875,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,13,24.0,28.0,1000,review,variance_outliers;amplitude_warning,343.0773611943598,409.16644183804783,0.001640625,0,6,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,14,26.0,30.0,1000,review,variance_outliers,343.0773611943598,386.1904439712519,0.000578125,0,8,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,15,28.0,32.0,1000,review,variance_outliers,329.85082924533174,384.9360379990772,0.000921875,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,16,30.0,34.0,1000,review,amplitude_warning,329.85082924533174,384.9360379990772,0.0013359375,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,17,32.0,36.0,1000,review,variance_outliers,313.3215018944861,358.12645631017307,0.000828125,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,18,34.0,38.0,1000,review,variance_outliers,321.3189994328881,375.4137373029038,0.0008671875,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,19,36.0,40.0,1000,review,variance_outliers;amplitude_warning,321.3189994328881,375.4137373029038,0.0014140625,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,20,38.0,42.0,1000,review,amplitude_warning,348.12243564451285,401.21280187399793,0.0019453125,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,21,40.0,44.0,1000,review,amplitude_warning,348.12243564451285,400.06400198065813,0.0015234375,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,22,42.0,46.0,1000,review,amplitude_warning,363.29305938550755,427.1636418048162,0.0016875,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,23,44.0,48.0,1000,review,variance_outliers;amplitude_warning,363.29305938550755,427.1636418048162,0.00171875,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,24,46.0,50.0,1000,review,variance_outliers;amplitude_warning,369.52114774868943,432.40157971883787,0.00115625,0,6,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,25,48.0,52.0,1000,review,variance_outliers;amplitude_warning,369.52114774868943,418.0661686832539,0.0011328125,0,7,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,26,50.0,54.0,1000,review,amplitude_warning,302.98467941081844,357.5750418218191,0.001296875,0,5,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,27,52.0,56.0,1000,review,variance_outliers;amplitude_warning,338.3178092044234,396.9204091541223,0.0020859375,0,6,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,28,54.0,58.0,1000,review,amplitude_warning,338.3178092044234,406.6716603502059,0.00125,0,2,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
sub-mitb2017007,11,29,56.0,60.0,1000,review,amplitude_warning,322.8527823880001,374.8753385615874,0.0011953125,0,2,data/processed/sub-mitb2017007/trials/sub-mitb2017007_trial-11_eeg.fif
