trial,strategy,components,max_aux_correlation,relative_rms_change,delta_retention,theta_retention,alpha_retention,beta_retention,gamma_retention
1,no_removal,,0.04343904903211343,3.760381909429076e-15,0.9999999999999971,0.9999999999999992,0.9999999999999952,0.9999999999999987,0.9999999999999991
1,physiological_only,,0.04343904903211343,3.760381909429076e-15,0.9999999999999971,0.9999999999999992,0.9999999999999952,0.9999999999999987,0.9999999999999991
1,all_candidates,,0.04343904903211343,3.760381909429076e-15,0.9999999999999971,0.9999999999999992,0.9999999999999952,0.9999999999999987,0.9999999999999991
2,no_removal,,0.04189829725451333,3.038208523069815e-15,1.0000000000000018,1.000000000000002,0.9999999999999959,0.9999999999999989,0.9999999999999978
2,physiological_only,,0.04189829725451333,3.038208523069815e-15,1.0000000000000018,1.000000000000002,0.9999999999999959,0.9999999999999989,0.9999999999999978
2,all_candidates,,0.04189829725451333,3.038208523069815e-15,1.0000000000000018,1.000000000000002,0.9999999999999959,0.9999999999999989,0.9999999999999978
3,no_removal,,0.03646979825048952,2.665689780239555e-15,0.9999999999999999,0.9999999999999976,0.999999999999999,0.9999999999999949,0.9999999999999974
3,physiological_only,,0.03646979825048952,2.665689780239555e-15,0.9999999999999999,0.9999999999999976,0.999999999999999,0.9999999999999949,0.9999999999999974
3,all_candidates,,0.03646979825048952,2.665689780239555e-15,0.9999999999999999,0.9999999999999976,0.999999999999999,0.9999999999999949,0.9999999999999974
4,no_removal,,0.05502146928837312,2.5721379631040308e-15,0.9999999999999978,0.9999999999999976,1.0000000000000002,0.9999999999999992,0.9999999999999969
4,physiological_only,,0.05502146928837312,2.5721379631040308e-15,0.9999999999999978,0.9999999999999976,1.0000000000000002,0.9999999999999992,0.9999999999999969
4,all_candidates,,0.05502146928837312,2.5721379631040308e-15,0.9999999999999978,0.9999999999999976,1.0000000000000002,0.9999999999999992,0.9999999999999969
5,no_removal,,0.043948285561506886,2.836246047311156e-15,0.9999999999999974,0.9999999999999947,0.9999999999999994,0.9999999999999984,0.9999999999999988
5,physiological_only,,0.043948285561506886,2.836246047311156e-15,0.9999999999999974,0.9999999999999947,0.9999999999999994,0.9999999999999984,0.9999999999999988
5,all_candidates,,0.043948285561506886,2.836246047311156e-15,0.9999999999999974,0.9999999999999947,0.9999999999999994,0.9999999999999984,0.9999999999999988
6,no_removal,,0.024399752215926027,2.8374558164766018e-15,0.9999999999999937,1.0000000000000018,0.9999999999999983,0.9999999999999991,0.9999999999999992
6,physiological_only,,0.024399752215926027,2.8374558164766018e-15,0.9999999999999937,1.0000000000000018,0.9999999999999983,0.9999999999999991,0.9999999999999992
6,all_candidates,,0.024399752215926027,2.8374558164766018e-15,0.9999999999999937,1.0000000000000018,0.9999999999999983,0.9999999999999991,0.9999999999999992
7,no_removal,,0.04648957571012252,3.068916609106905e-15,0.9999999999999988,0.9999999999999966,0.9999999999999962,0.9999999999999972,1.0000000000000002
7,physiological_only,,0.04648957571012252,3.068916609106905e-15,0.9999999999999988,0.9999999999999966,0.9999999999999962,0.9999999999999972,1.0000000000000002
7,all_candidates,,0.04648957571012252,3.068916609106905e-15,0.9999999999999988,0.9999999999999966,0.9999999999999962,0.9999999999999972,1.0000000000000002
8,no_removal,,0.05241008000849375,3.358078362007756e-15,1.0000000000000002,0.9999999999999991,0.999999999999997,0.9999999999999991,0.9999999999999962
8,physiological_only,,0.05241008000849375,3.358078362007756e-15,1.0000000000000002,0.9999999999999991,0.999999999999997,0.9999999999999991,0.9999999999999962
8,all_candidates,,0.05241008000849375,3.358078362007756e-15,1.0000000000000002,0.9999999999999991,0.999999999999997,0.9999999999999991,0.9999999999999962
9,no_removal,,0.05663360291358916,2.8139254349700588e-15,0.9999999999999962,1.0000000000000027,0.9999999999999958,0.999999999999999,0.9999999999999994
9,physiological_only,,0.05663360291358916,2.8139254349700588e-15,0.9999999999999962,1.0000000000000027,0.9999999999999958,0.999999999999999,0.9999999999999994
9,all_candidates,,0.05663360291358916,2.8139254349700588e-15,0.9999999999999962,1.0000000000000027,0.9999999999999958,0.999999999999999,0.9999999999999994
10,no_removal,,0.06656670449679614,3.2501560808988225e-15,0.9999999999999937,0.9999999999999971,0.9999999999999979,0.9999999999999997,0.9999999999999954
10,physiological_only,,0.06656670449679614,3.2501560808988225e-15,0.9999999999999937,0.9999999999999971,0.9999999999999979,0.9999999999999997,0.9999999999999954
10,all_candidates,,0.06656670449679614,3.2501560808988225e-15,0.9999999999999937,0.9999999999999971,0.9999999999999979,0.9999999999999997,0.9999999999999954
11,no_removal,,0.06887228591157092,3.349974517427377e-15,1.0,0.9999999999999979,1.0,0.9999999999999987,0.9999999999999981
11,physiological_only,,0.06887228591157092,3.349974517427377e-15,1.0,0.9999999999999979,1.0,0.9999999999999987,0.9999999999999981
11,all_candidates,,0.06887228591157092,3.349974517427377e-15,1.0,0.9999999999999979,1.0,0.9999999999999987,0.9999999999999981
