channel,decision,flagged_trials,trial_fraction,independent_metrics,variance_trials,peak_to_peak_trials,global_correlation_trials,neighbor_correlation_trials,median_std_uv,median_peak_to_peak_uv,median_global_correlation,median_neighbor_correlation
E90,pass,0,0.0,0,0,0,0,0,11.876895993628676,129.6233105830098,0.411085677579436,0.9176728338307105
E91,pass,0,0.0,0,0,0,0,0,10.903173856183148,117.25695912700104,0.3751275610880188,0.8930323024364055
E92,pass,0,0.0,0,0,0,0,0,8.6911235916078,103.34211837431293,0.3206072152418795,0.898845077439756
E93,pass,0,0.0,0,0,0,0,0,8.485507767958866,103.25019248265005,0.36972658688328663,0.8430157484651043
E94,pass,0,0.0,0,0,0,0,0,19.710125023881307,219.6786922370925,0.29908244427137903,0.7454449574150366
E95,pass,0,0.0,0,0,0,0,0,16.390132267346633,169.95156229615094,0.4216097822022535,0.814723670604118
E96,pass,0,0.0,0,0,0,0,0,14.01379898600787,197.02827167076282,0.40518704784008475,0.7872463677479637
E97,pass,0,0.0,0,0,0,0,0,10.21311541955647,164.57184698172026,0.32824845220638194,0.8185413015643466
E98,pass,0,0.0,0,0,0,0,0,9.685982296697398,125.22413787114345,0.3946122560546181,0.8914685090313026
E99,pass,0,0.0,0,0,0,0,0,22.606248453154734,323.1043046481377,0.2617230595099883,0.6359962336768016
E100,pass,0,0.0,0,0,0,0,0,17.54614234314971,211.01606784716734,0.3949539670934179,0.6600554194099462
E101,pass,0,0.0,0,0,0,0,0,12.883641118572418,137.31549505630497,0.43939809701182186,0.7257633358320952
E102,pass,0,0.0,0,0,0,0,0,9.853703710469997,117.82737926295772,0.42244663398225435,0.6982293072850705
E103,bad,9,0.8181818181818182,4,9,8,1,8,5518.149725659665,40195.663281203946,0.02692094771478737,0.016376251193638947
E104,pass,0,0.0,0,0,0,0,0,8.191105594542512,124.07085159625092,0.2898263099541233,0.7251276611007638
E105,pass,0,0.0,0,0,0,0,0,5.406706628874753,80.88753807536767,0.249892792739765,0.7832152484649653
E106,pass,2,0.18181818181818182,1,0,0,0,2,4.878298935394296,55.439997210745304,0.04063181294460045,0.4241131017276735
E107,pass,0,0.0,0,0,0,0,0,25.518632121873324,335.26318762961864,0.27550332139177836,0.6893481023868149
E108,review,2,0.18181818181818182,2,1,2,0,0,25.466648598765158,379.3385224489235,0.37667217361614586,0.6411351435086765
E109,pass,0,0.0,0,0,0,0,0,14.757283966276317,234.6297836744965,0.2776114134934639,0.6260579654792455
E110,pass,0,0.0,0,0,0,0,0,10.421640257917621,154.71611421206327,0.2949231059239858,0.7625657952229544
E111,pass,0,0.0,0,0,0,0,0,6.027826209915093,72.69890097305063,0.19946683171571686,0.7371779650764769
E112,pass,0,0.0,0,0,0,0,0,10.40993187367736,142.22869666019798,0.05681415372825651,0.7625894622371765
E113,pass,0,0.0,0,0,0,0,0,18.488481338863956,308.24414082996344,0.4076320592428438,0.7728720827479567
E114,pass,0,0.0,0,0,0,0,0,16.454764436013534,269.54789553604945,0.36976196098088837,0.7310178813935313
E115,pass,1,0.09090909090909091,1,1,0,0,0,18.521425082464532,303.9554968577869,0.2919402585060505,0.6201477486874425
E116,pass,0,0.0,0,0,0,0,0,14.215667082652745,239.34805533548968,0.2160442129477657,0.611927536605448
E117,pass,0,0.0,0,0,0,0,0,11.042352789655526,154.31791761410165,0.13771721415147792,0.6743232894354279
E118,pass,0,0.0,0,0,0,0,0,10.396901957920997,136.31746553720026,0.08965295440997086,0.848470890726401
E119,review,1,0.09090909090909091,2,0,0,1,1,23.632123595424673,379.06292932779195,0.21979360710999155,0.572920702551084
E120,pass,0,0.0,0,0,0,0,0,14.561522637015049,162.32788377353347,0.37119845406353197,0.7538457835392847
E121,pass,0,0.0,0,0,0,0,0,14.442246695986446,160.00901227368905,0.32571716582564325,0.7905299204430469
E122,pass,0,0.0,0,0,0,0,0,16.133957266522486,299.50586676718876,0.22939573809885572,0.6025193757171358
E123,pass,1,0.09090909090909091,1,0,0,0,1,21.29407068518654,201.1770478679689,0.017580810285588735,0.6455902160420329
E124,pass,0,0.0,0,0,0,0,0,14.803400528168556,178.43001443777555,0.0678269372053307,0.7804021286072427
E125,pass,0,0.0,0,0,0,0,0,16.470603548355694,178.96558955162294,0.33485789883046185,0.764407292290898
E126,pass,0,0.0,0,0,0,0,0,25.979561928604802,356.96101681588544,0.32573290306476094,0.5764150166648139
E127,review,3,0.2727272727272727,3,1,1,0,2,22.162494052561204,283.28466359928836,0.30197170603984935,0.42833066219476124
E128,pass,2,0.18181818181818182,1,0,0,0,2,22.637240333392914,338.04615839644777,0.2864472736042225,0.44857229187455794
