component,ecg_correlation,emg_correlation,emg2_correlation,low_frequency_fraction,high_frequency_fraction,kurtosis,proposed_artifact,reasons
0,0.005883879282882045,-0.00010308991327681674,0.0002544908520912675,0.8625258871826026,0.006476144371106434,54.42542669354022,False,
1,0.0020332379764139126,0.000418429453020048,-1.6114010509768513e-05,0.7353614677027026,0.138502322943394,614.678059357139,False,
2,-0.044513930686084696,0.003204173734125678,0.0002974576023793346,0.28546850572407767,0.04307697603071522,1.416686541162667,False,
3,-0.013778856551496818,0.00268068399826809,0.0015056274313879608,0.8297841393553618,0.04986421366887898,607.9133594500398,False,
4,-0.020115607645051936,-0.0021642246925046623,-0.0009631239554507356,0.8656119374618609,0.017845895054640012,94.8742426947572,False,
5,-0.025267519562638598,-0.0033465957856421854,-0.0016289628463131837,0.22722610281009503,0.03866855993513894,1.8826857957867862,False,
6,0.012330000814090398,-0.00031632238033084544,-0.0004715554912782954,0.7476864861436925,0.04962509015533929,592.93793040988,False,
7,-0.030918018271546676,0.0026801337180816604,0.001423635120332126,0.6735982478033632,0.05939741068533241,3.0476806990034095,False,
8,0.011680428564992528,0.0008616313311544495,0.0006383461182741935,0.502801733030316,0.21588216029905785,263.0705542192161,False,
9,-0.014561617503733599,0.005294444788356213,0.0020067835230004353,0.615536373877742,0.10726656258926194,397.3610405168791,False,
10,0.01101540643430352,0.0026655781412556925,0.004568212996370749,0.22210053439827576,0.0354422368345581,1.7357334303514627,False,
11,-0.46265814938826144,0.0003701831593083866,-0.007712166375087349,0.2970017331889893,0.09424215780080897,3.551348740983305,True,ecg_correlation
12,0.02650757770922465,-0.006633226672934586,-0.0044430770494172074,0.21187326521798153,0.31808861370601904,305.0765477547662,False,
13,0.005931320088571911,-0.0006850153551021878,-0.0010567589605095956,0.16888523992302923,0.445056024975495,58.5287221800351,True,high_frequency_power_with_kurtosis
14,0.010783240320725685,0.001795433259607006,0.0020052102327905545,0.652819642536977,0.09312787923760034,406.78228072484654,False,
15,0.014071675273250166,0.0008852325701775391,0.0006684527733157461,0.059342793900683144,0.4835678757265467,5.181642718686967,False,
16,-0.047396433872240476,0.0035219024903072296,0.0030101221123766133,0.19674302976960292,0.055605804969084474,1.4032619145817025,False,
17,-0.00755460228125186,-0.00045394801297254033,-0.003971592124321004,0.7399817994240792,0.0412951927848235,32.71893329690949,False,
18,0.04245756043324189,0.0022027440849070883,0.002870077025738158,0.6083871348982732,0.17359291481485725,125.88037787234602,False,
19,-0.015748261469446377,0.006009398736348877,0.0021319355588982495,0.6818505462849868,0.059559630401942475,614.0645734509769,False,
20,0.02431612060310365,-0.0109910000302646,-0.008334583100181595,0.6893333832601924,0.073777484103567,455.47191201483025,False,
21,0.03893338449475251,-0.0014626773919904385,0.0001700841538894811,0.07443828791860727,0.5492946793810448,270.6271042166449,True,high_frequency_power_with_kurtosis
22,0.053430824685630186,0.0017407987962396695,0.002646191023877601,0.5475601842133027,0.10871320981569338,35.226888860317985,False,
23,0.043209717848749066,0.0005085288126436575,-0.00014538353631881376,0.2525073873983112,0.48097642578544925,33.5805436527592,True,high_frequency_power_with_kurtosis
24,-0.007196278648592802,0.00022676263628347042,-0.001308857524663411,0.6640075833264185,0.12135103671767107,45.282952498956384,False,
25,-0.018797998072700196,-0.005911506993210646,-0.007450166134996327,0.26674058898062136,0.2964275215471749,17.80138551676112,False,
26,0.007044717282357461,0.0022876475868031563,0.003036459190351012,0.7096653609844629,0.034271904556642835,276.0362961358834,False,
27,0.001394216302532971,0.0012818943161140863,-0.0015993202557727725,0.6535105181575672,0.1461763055072301,68.41489609091775,False,
28,0.03821780541447837,0.0037378618122641065,0.004893091922282678,0.4463558757319096,0.10694148031132825,252.35245934678125,False,
29,-0.14528479033768987,0.002850919238164567,-0.0006683026746452177,0.6067152864339258,0.08146039231583514,28.27541611684395,False,
30,-0.0015161358483695225,-0.0011708708834300356,-0.0015391583027266563,0.637947878615115,0.03595484968173454,3389.299813021662,False,
31,0.04414360108920184,-0.0015591788596211965,0.0001605163451585325,0.4630910573898445,0.14124653383983224,9.304422165984448,False,
32,0.013190381238653558,-0.001330979576107565,-0.00318684219171142,0.272753899485315,0.16164601216140553,5.933324288477613,False,
33,0.006022947458553072,0.0006037552456965218,0.0003450657099753545,0.5431639308984401,0.10415708618127215,176.71944848513849,False,
34,-0.01685590077409852,0.002480683651783934,0.0008397311675076317,0.5081051866731553,0.18588978217496216,37.977059994263165,False,
35,-0.004740659884890738,0.0010492925599506985,-0.0006291374358190902,0.6529707440781382,0.06520452094515714,57.10866471904363,False,
36,0.024232916461771326,-0.0050047521523694065,-0.0027812065279447557,0.28371292616015137,0.2708691891911007,20.687235607787407,False,
37,-0.10768674815512225,0.006034290248883626,0.0031237793372025863,0.5672971189531769,0.0692127248057667,25.434721162348247,False,
38,0.07371203248398925,-0.0012128048246716138,0.00048498007494211163,0.6266276053212673,0.09940106313262076,93.81944566547209,False,
39,0.03275953851059356,-0.006441990285770354,-0.004970930343432195,0.4602633790234421,0.10971620638445757,166.0741294594899,False,
40,0.11193236962662634,0.004407461436825611,0.0015287204530473773,0.4436899008545743,0.14094531826025405,14.557749294342724,False,
41,-0.02134550014337758,0.000653790831110512,-0.00023879684516246757,0.7752921771644795,0.05330119709365422,33.86554200213261,False,
42,-0.009695581569337064,-0.0013066253040153162,-0.002556649852897298,0.32018223195732415,0.15372547492611585,2.197622443080485,False,
43,-0.027372657032472214,-0.0020238631352634795,-0.0037024694963440534,0.37786341188419426,0.19351596885497463,7.01887696641256,False,
44,0.016903980365655946,0.002148396112030398,0.0018904703271287594,0.18037433414489626,0.3277615641659962,7.444145039860181,False,
45,-0.012951218569216194,-0.002028969951198736,-0.0013346029030514076,0.5099313321306728,0.12456378412929646,86.08118365519879,False,
46,0.03194360468427435,0.0009705735532588779,0.0035544246300788216,0.3651141117636883,0.27812356757548,6.731660486955781,False,
47,-0.004077873451119078,-0.005824884395814058,-0.006519863759431716,0.39461561940344997,0.20948090819730683,16.424936908468233,False,
48,0.006231367748661546,-0.001157241580677501,-0.0014053516644937504,0.3686569357409863,0.18963667930812866,52.437331236413605,False,
49,0.07521016324292237,0.0012399745653320531,0.003715396459130594,0.5623143954844255,0.08775532172771416,52.80898190324105,False,
50,0.013228973685698347,0.0035100741134321003,0.0034999047218271964,0.7074239118826732,0.04253290792096795,184.0583097092391,False,
51,0.010955201544178856,-0.0070047253643701355,-0.006097311084461128,0.2609841522288667,0.2944597429787743,60.04297819459881,False,
52,0.030844986843541367,0.003027263052158512,0.0030137583707950774,0.5952849422606855,0.07844241062289659,63.35212275164535,False,
53,-0.015827338775540767,0.002656125270426685,-7.017367348821681e-05,0.1516937388880225,0.385321475153007,6.269250643053193,False,
54,-0.010087192328939221,-0.0018104462905880617,-0.002214009579619178,0.2838712127266683,0.21635191366523954,9.611901887393138,False,
55,-0.0010365271890325509,0.16100470966594807,0.1175855852317442,0.31314084627892974,0.1694279033204743,43.24866168904446,False,
56,-0.010338573400298786,-0.002028655987028903,0.00024337795835375621,0.4194897988785659,0.1673438828662907,16.931680089896552,False,
57,0.04588563254343237,-0.0018586693047505862,-0.00033000268763505505,0.18528199564936124,0.4349370612311676,250.5242395519466,True,high_frequency_power_with_kurtosis
58,-0.009123408914621465,0.004436153745530057,0.0031010964699888645,0.4045755740948813,0.1395613061942278,3.985061816276925,False,
59,-0.09584797184435845,-0.002137451530701798,-0.004088441192419887,0.690630563718816,0.07681557372502176,23.584481826116765,False,
60,0.05063749887981542,-0.003332280569214284,-0.00248379226478521,0.45798737089893427,0.0834209369464111,2.6885818909723787,False,
61,0.01864567165087085,-0.006198799354547749,-0.003424814745268747,0.439774235177376,0.1477038564954658,7.2534389589306185,False,
62,-0.02691149900954301,-0.001498184490811581,-0.0028006131277239343,0.4126442412656759,0.15718616534558827,7.448175201300114,False,
63,-0.02442415523999541,0.0011864378302987371,0.0025528109117348066,0.41670317118792627,0.14724311737388598,15.43745791706269,False,
64,0.005790938220919698,-0.0007403845065039435,-0.00236784286500149,0.42016000029619033,0.11879008021666995,6.091929518617401,False,
65,0.011856522922809379,-0.016657556444602466,-0.015215753965467938,0.513101978485191,0.135650167770414,51.9395498300952,False,
66,0.007466479616912144,0.002838038471004746,0.0013253834166012872,0.5735942969064185,0.07393178955595449,41.55798880140974,False,
67,-0.0577972215284461,-0.001779748740768623,-0.0023188537508773838,0.5538361796524276,0.1376276088213263,23.066723180097686,False,
68,0.05061366957819171,-0.008892346002160144,-0.005983957252206615,0.6289324864449705,0.03532518359765254,34.230155176705814,False,
69,0.042056723690324434,-0.003128883460775532,-0.0024529798209276176,0.4092175584688659,0.11605058222062785,3.728581833705416,False,
70,-0.04344168410147371,-0.004522089732750133,-0.005803300501335005,0.3404722193277758,0.1844000687654946,21.585564632264337,False,
71,0.011499708369612597,-0.0013608882174425024,-0.0010151211605395412,0.3794101859579101,0.11775417718523108,0.9237832346748927,False,
72,-0.03948831506381585,-0.0018817743915262326,-0.0011418497737904001,0.4978447246316521,0.07959050583349114,9.677540098742494,False,
