trial,channel,std_uv,peak_to_peak_uv,global_correlation,neighbor_correlation,flags,flagged
1,E1,14.321469571897131,120.2396785353793,0.22538239865606985,0.7285261850362662,,False
1,E2,12.935643732948586,170.53188583928204,0.06730273049301967,0.6052681959209674,,False
1,E3,10.850870251546995,130.2746995580873,-0.012762427669108073,0.7239829517942742,,False
1,E4,8.85157432402052,118.79142831624448,-0.05678897997539039,0.8607473067227693,,False
1,E5,9.028121043019032,116.53105489501641,-0.045078028434763454,0.803147317352693,,False
1,E6,5.728692873889672,78.95489447854078,-0.10709750982990586,0.7222832946416453,,False
1,E7,3.105486590557257,37.52534364223942,-0.07609653956239912,0.7105662969533761,,False
1,E8,34.58387610477365,519.829559860872,-0.18019914438938306,0.7853077520408132,peak_to_peak,True
1,E9,15.67651217705587,237.35236894404403,-0.13703886891966266,0.8833671363102167,,False
1,E10,10.061733542942198,141.01665529580043,-0.11207259082047785,0.908472035362706,,False
1,E11,9.250587466160633,139.8065741410277,-0.1637144168292867,0.8783058693714959,,False
1,E12,6.110775878677414,77.82324123180345,-0.11683747891816407,0.84114048807589,,False
1,E13,4.526908257699756,52.93215365077679,-0.03995804551338456,0.7930630319733649,,False
1,E14,18.68298326481555,282.96574622739183,-0.18290406189090477,0.9365439734068512,,False
1,E15,13.300285569271264,196.96048220151982,-0.18418687283177962,0.9388646171168814,,False
1,E16,10.884449989031463,162.40734988820833,-0.17806468645872267,0.9172858031841744,,False
1,E17,15.760782932343172,227.26836217118606,-0.11100879374108247,0.9402182704963215,,False
1,E18,10.166294361280656,146.3909441890305,-0.15498485585352886,0.8954785014966036,,False
1,E19,6.864505588713828,92.20041914026251,-0.10471924991657454,0.8479890907810462,,False
1,E20,5.603303059037971,64.00957223683618,-0.024234594921530468,0.823589006654678,,False
1,E21,18.746858718472847,278.69060153961715,-0.17724154431729192,0.938280059316885,,False
1,E22,13.015499612711293,194.20563685258793,-0.166869764675177,0.9202062762776297,,False
1,E23,9.453543514948649,111.28947683521753,-0.09470140135681748,0.7516215192924803,,False
1,E24,7.2527194367441545,83.91276737838072,-0.036432057893870856,0.7450750781783952,,False
1,E25,31.62809831871643,464.70153055259607,-0.22337606302629043,0.8092967071861017,peak_to_peak,True
1,E26,12.405809860123812,143.1809984432428,-0.011566941083059239,0.695633958734803,,False
1,E27,7.6175648239372675,77.58404649370503,0.07282497097363969,0.6745771403896594,,False
1,E28,6.612972331917256,56.30452557113475,0.10865301726029375,0.6978664967038954,,False
1,E29,4.1909089831733155,35.89709941765622,0.14175836529594596,0.7383028302858357,,False
1,E30,3.689371571494564,29.46900565930463,0.15678890518130595,0.687340371470241,,False
1,E31,2.834937124472057,28.205391011720494,0.1164674620319864,0.3176554083741939,,False
1,E32,15.153106596825417,127.7756128408879,0.17195104489845286,0.5345536397471699,,False
1,E33,9.954353092584991,81.6888389763819,0.2204692315159762,0.6339943714175922,,False
1,E34,9.805133860568763,121.36968484834827,0.17682557416833483,0.4782873537728477,,False
1,E35,6.539636198002219,104.3259186937023,0.22268198012109947,0.4993365226306092,,False
1,E36,5.881013535052159,93.34797211029819,0.2293979966315832,0.6332125340762433,,False
1,E37,5.29588449259678,60.802273719216636,0.21672892117552658,0.6032958974311693,,False
1,E38,11.742354547276113,105.35040429106677,0.3377859360461839,0.6971213039607151,,False
1,E39,9.9114756411794,96.49182189080464,0.3587524510713871,0.7077794903597656,,False
