component,ecg_correlation,emg_correlation,emg2_correlation,low_frequency_fraction,high_frequency_fraction,kurtosis,proposed_artifact,reasons
37,0.0014906943637397164,0.0071809367349390104,-0.003193993418081358,0.7391123544470116,0.08908460464163163,8.726946352699311,False,
38,0.00148406758104573,0.0022576640639388116,-0.0011266063701521577,0.8171917937904566,0.04535343080441544,2.318272090341817,False,
39,-0.005302470868200826,0.001516867878340444,-0.005875068278455772,0.8283923985255726,0.040384744432494575,7.346426513593182,False,
40,0.004048568375072729,-0.004620351884258261,0.00676721133111926,0.6877293135810545,0.05293943948993881,20.56265217472264,False,
41,-1.1096896803101542e-05,-0.0036034650350819865,0.004091868808557393,0.7244158697185423,0.071123350514125,2.6128188923382885,False,
42,-0.01987260189537707,-0.04311881224604063,0.012218692162610319,0.371845441424394,0.1979191506244665,11.701668080047959,False,
43,0.011321968335876384,0.0017619610783839335,0.01050246175712038,0.27764606739595843,0.4304105867668066,372.2000151139114,True,high_frequency_power_with_kurtosis
44,0.006870887618066648,0.029545630403975797,-0.01962860462716502,0.45671935689086623,0.20924005830924935,13.090192328825562,False,
45,-0.002876130903763626,-0.011030652903570777,0.008009366523108422,0.7329862203910841,0.09484281820547293,2.163370798651429,False,
46,0.0014505118513645273,0.00032533849596734553,0.000953098504555342,0.6520503383018296,0.08738532142767468,5.901946409829844,False,
47,-0.002871544166231297,0.007570246903719882,-0.009864799767533962,0.5439998862209999,0.11695124814380377,7.3499152871123945,False,
48,-0.003329181373205395,0.0027495134956041275,-0.005196883489441787,0.7616632320541474,0.07131926112240171,4.775940699792554,False,
49,-0.013888914958172174,-0.02984691584294697,0.01006083434876968,0.8531271868403509,0.02637910485603681,5.741557906955076,False,
50,-0.027644803938809036,-0.008882856494865874,-0.016277771253109904,0.2600374734823628,0.3998774691598544,63.28133961014242,False,
51,0.001037393115837454,0.003413685911424766,0.00020786499813099278,0.6936489295700566,0.16732112212850217,27.26832244961005,False,
52,-0.0021226493673063055,0.0003371627498667032,-0.002564903287987108,0.7254738459319653,0.08194380975382985,5.1817632584647955,False,
