channel,decision,flagged_trials,trial_fraction,independent_metrics,variance_trials,peak_to_peak_trials,global_correlation_trials,neighbor_correlation_trials,median_std_uv,median_peak_to_peak_uv,median_global_correlation,median_neighbor_correlation
E34,pass,0,0.0,0,0,0,0,0,11.042531845694285,154.68900281494703,0.3950151915478545,0.7151346114478668
E35,pass,0,0.0,0,0,0,0,0,9.750104514367255,148.06901725882636,0.39584721389389094,0.8664021947509548
E36,pass,0,0.0,0,0,0,0,0,10.413332885002472,167.25180859857966,0.39088571122698007,0.8781843089548445
E37,pass,0,0.0,0,0,0,0,0,8.38523547752869,125.5768088120794,0.4039927795761339,0.8853054965278622
E38,pass,0,0.0,0,0,0,0,0,21.31093857380619,279.6722622591215,0.30509304348984684,0.5154641401891964
E39,pass,0,0.0,0,0,0,0,0,15.585174388169317,203.05846313945975,0.3360888757860132,0.6274793832320129
E40,pass,0,0.0,0,0,0,0,0,12.658892268846134,175.88454317922077,0.37383624197311754,0.736225320866212
E41,pass,0,0.0,0,0,0,0,0,12.298252486246493,154.1751588663776,0.3582060494065494,0.8312620386626075
E42,pass,0,0.0,0,0,0,0,0,10.435389824378172,166.74038973180686,0.4513090514800293,0.8803486352803388
E43,pass,0,0.0,0,0,0,0,0,26.569246350630053,272.01624324009043,0.2723323855060834,0.4728847979540638
E44,pass,0,0.0,0,0,0,0,0,19.43202600913072,240.5534473319692,0.3321795917152659,0.5331277802827301
E45,pass,0,0.0,0,0,0,0,0,18.26280693905207,183.7902480452007,0.3611088958809461,0.6297410860146998
E46,pass,0,0.0,0,0,0,0,0,11.861759043460879,164.34455425399565,0.42930871083060407,0.7388593510095314
E47,pass,0,0.0,0,0,0,0,0,10.58025502697178,129.72905093744856,0.4097041796562904,0.8030537751718683
E48,review,5,0.45454545454545453,2,4,5,0,0,29.84263070483517,589.9182516393644,0.14288855766626485,0.3136793466480232
E49,pass,0,0.0,0,0,0,0,0,18.343399737868083,216.8829884383087,0.3495646867836137,0.5522048794807055
E50,pass,0,0.0,0,0,0,0,0,16.220869918345382,256.13590336391735,0.3693856472190037,0.5900627265684526
E51,pass,0,0.0,0,0,0,0,0,11.30976748739847,139.57287002849628,0.3546856776034584,0.8009129582463711
E52,pass,0,0.0,0,0,0,0,0,11.896172076422355,160.66249655262882,0.32397555704472497,0.7614935687668822
E53,pass,0,0.0,0,0,0,0,0,9.366827010555243,134.93241438800231,0.42384500549303594,0.8925640074831811
E54,pass,0,0.0,0,0,0,0,0,9.299947743414634,151.55369074256464,0.39979084062744225,0.8758823635203636
E55,review,4,0.36363636363636365,2,0,1,3,0,8.28195856828274,162.39364730996323,-0.2914760831519236,0.47544573089645514
E56,review,3,0.2727272727272727,1,0,3,0,0,27.239861243309463,603.8629558338237,0.11724925524053087,0.37390478953028705
E57,pass,0,0.0,0,0,0,0,0,17.237732480563164,200.83514672388517,0.3270969669685326,0.5323088892675523
E58,pass,0,0.0,0,0,0,0,0,12.930105540789398,153.80334577277023,0.3722292137158901,0.7816035295103173
E59,pass,0,0.0,0,0,0,0,0,12.191021667045053,152.08110037808396,0.4083546613173645,0.8445261587408859
E60,pass,0,0.0,0,0,0,0,0,10.490619502488448,143.93897595533343,0.4466121061749059,0.8653391549135134
E61,pass,0,0.0,0,0,0,0,0,14.263959141101312,249.90683508609862,0.3416930264304743,0.8390587088780194
E62,pass,0,0.0,0,0,0,0,0,11.354656027308694,152.1499600275513,0.2338075334165819,0.6080569390805781
E63,pass,0,0.0,0,0,0,0,0,22.47838320934357,310.5060530929841,0.2651167598337768,0.5271097629546648
E64,pass,0,0.0,0,0,0,0,0,16.360109051832662,227.07299424569115,0.3451137999351023,0.6646082327025478
E65,pass,0,0.0,0,0,0,0,0,12.902364527955939,159.13913668642965,0.44160850403003504,0.8571503145967376
E66,pass,0,0.0,0,0,0,0,0,10.979446306616042,145.51290860589174,0.4313668200695051,0.8984332063072751
E67,review,4,0.36363636363636365,2,1,4,0,0,46.45095215356504,824.7542104759768,0.19759038092190592,0.5669623299013355
E68,pass,1,0.09090909090909091,1,0,1,0,0,23.124023320678788,379.85901157294325,0.30130963787878445,0.6287984125547896
E69,pass,0,0.0,0,0,0,0,0,13.928837208912329,165.05203983808713,0.4262710316371653,0.8104834193114325
E70,pass,0,0.0,0,0,0,0,0,12.94741182402163,159.5804638638947,0.41548170337362555,0.8405743967887034
E71,pass,0,0.0,0,0,0,0,0,13.232264427976153,198.93867521978433,0.4201192441997312,0.764537740981726
E72,pass,0,0.0,0,0,0,0,0,11.222047951879,151.9748622100951,0.2554934071263749,0.5955388876774128
E73,pass,1,0.09090909090909091,1,0,1,0,0,17.4393456340763,206.10859547898625,0.3399889388391377,0.7319153007191319
E74,pass,0,0.0,0,0,0,0,0,13.541778931174097,176.85258940554354,0.45848604001289617,0.8594095217993831
E75,pass,0,0.0,0,0,0,0,0,12.686372764454816,164.1807067184086,0.4845504121871953,0.8694635277894287
E76,pass,0,0.0,0,0,0,0,0,10.640314354818788,129.89153762364404,0.2737807594052743,0.6560595894295234
E77,pass,0,0.0,0,0,0,0,0,11.873886513088278,160.86477200928078,0.3626062125732825,0.655037945802948
E78,pass,0,0.0,0,0,0,0,0,8.343657570727965,90.17589912230929,0.34051864547872757,0.6251055097272245
E79,pass,1,0.09090909090909091,1,0,0,0,1,8.709290291850815,137.7995658011371,0.40558510433917216,0.419499261736392
E80,pass,2,0.18181818181818182,1,0,0,2,0,5.658739648713957,91.37193361554196,-0.25190968305412353,0.7842450946356163
E81,pass,0,0.0,0,0,0,0,0,17.164805561819435,199.29493482992132,0.35850190093738016,0.6333480326613388
E82,pass,0,0.0,0,0,0,0,0,13.381848451291319,168.44412460891377,0.469142918970065,0.6934765891348231
E83,pass,0,0.0,0,0,0,0,0,14.486969101805993,168.30789778265472,0.36732100039056237,0.7554479703687775
E84,pass,0,0.0,0,0,0,0,0,21.139929385978434,328.6033497379627,0.11871343280778604,0.775969783318962
E85,pass,0,0.0,0,0,0,0,0,10.340938880775091,137.19612757129852,0.11799391864859422,0.8188331085829329
E86,pass,0,0.0,0,0,0,0,0,6.122431927701937,79.48509083439772,0.2880141399001093,0.7777250721302924
E87,pass,2,0.18181818181818182,1,0,0,0,2,6.948930663189203,101.18947400430562,0.39210340521174897,0.1284882433170914
E88,pass,2,0.18181818181818182,1,0,2,0,0,37.22535928202685,691.7438773430488,0.180447964513953,0.3281315796571691
E89,pass,0,0.0,0,0,0,0,0,18.558951436278353,288.5012813384692,0.3005434857927032,0.5334502638481436
E90,pass,0,0.0,0,0,0,0,0,13.789078964295566,152.21325042725104,0.3558097812530282,0.7442164631423653
E91,pass,0,0.0,0,0,0,0,0,11.019071125762935,135.27754938993598,0.21531469404317902,0.8064293631091013
E92,pass,0,0.0,0,0,0,0,0,6.799210517040857,77.26748888672093,0.25590569365206767,0.8433619058015551
E93,pass,0,0.0,0,0,0,0,0,6.003400833787166,59.60194190463113,0.2774189969288573,0.7915215741566347
E94,pass,0,0.0,0,0,0,0,0,24.693260137448206,401.92138433817547,0.27266402300649956,0.4227469266020856
E95,pass,0,0.0,0,0,0,0,0,13.671917826315074,167.8763478663706,0.45189385847538255,0.5901328222207053
E96,pass,0,0.0,0,0,0,0,0,13.288663368929964,167.42355280549694,0.44073116102663706,0.5960361896518698
E97,pass,0,0.0,0,0,0,0,0,6.7741305187922976,75.07388143377418,0.2587555247845934,0.725783534804336
E98,pass,0,0.0,0,0,0,0,0,7.05664727173429,79.1212045657415,0.40152850111780325,0.8110095021034314
E99,pass,0,0.0,0,0,0,0,0,18.67113418325898,319.9461913754739,0.29558192052921256,0.3085752689341529
E100,pass,0,0.0,0,0,0,0,0,20.567294150692437,253.06527252782615,0.23437582271284738,0.46047589674672446
E101,pass,0,0.0,0,0,0,0,0,12.022534253253353,173.53710023438038,0.45808241079457857,0.7928258331385737
E102,pass,0,0.0,0,0,0,0,0,8.132677348187949,103.70167320627203,0.40847722151459265,0.7327851655331079
E103,pass,0,0.0,0,0,0,0,0,6.394053972277136,60.74833943868628,0.2628576488483692,0.6274736006194259
E104,pass,1,0.09090909090909091,1,0,0,1,0,5.127962321664228,85.56117526827143,-0.18848977615189,0.35327974175149457
E105,pass,1,0.09090909090909091,1,0,0,1,0,5.329425312710389,96.1135953622645,-0.23603853479334086,0.939252362054656
E106,pass,2,0.18181818181818182,1,0,0,2,0,4.461920070426943,82.00456493276519,-0.2887898638250379,0.8390860933377652
E107,review,3,0.2727272727272727,2,2,3,0,0,39.77344502925449,366.8815771324518,0.13816663754665323,0.2920348689623019
E108,pass,0,0.0,0,0,0,0,0,12.862717266218679,171.9547628188227,0.3946467459622333,0.7147810978630895
E109,pass,0,0.0,0,0,0,0,0,9.502089369739615,126.87341215000882,0.3299839933184978,0.6499824338847646
E110,pass,1,0.09090909090909091,1,0,1,0,0,8.612353773400477,133.87031853208578,0.17143828251305376,0.4693526731949065
E111,pass,2,0.18181818181818182,1,0,0,2,0,5.310937056420836,81.53264073526688,-0.24115610466769033,0.6447246636427357
E112,pass,2,0.18181818181818182,1,0,0,2,0,5.505896346007574,108.22686513529791,-0.2906470443148273,0.759412273860466
E113,pass,0,0.0,0,0,0,0,0,16.934295554845978,193.90268239459974,0.37066178946695616,0.4615047196134948
E114,pass,0,0.0,0,0,0,0,0,17.841884533453374,226.32885816273745,0.2520619424438698,0.5554602569469471
E115,pass,0,0.0,0,0,0,0,0,15.051525036561074,173.96370175863228,0.292366342287396,0.6452719995152756
E116,pass,0,0.0,0,0,0,0,0,12.423979914758723,153.7118093294365,0.2942582104624426,0.643149237865289
E117,pass,0,0.0,0,0,0,0,0,10.057730873730263,145.52044753439324,0.18233053527249027,0.7265343581954713
E118,pass,0,0.0,0,0,0,0,0,7.502898228369417,102.45778970501529,0.028945042284400743,0.6302259661156664
E119,pass,0,0.0,0,0,0,0,0,21.174411564650953,225.37781845095097,0.24563558789217677,0.5871663706714478
E120,pass,0,0.0,0,0,0,0,0,30.51837410545764,504.25840516840805,0.21167362591808211,0.5529789222656745
E121,bad,8,0.7272727272727273,2,1,7,0,0,60.771096595256076,992.1740484592895,0.11014661748419334,0.13178180551966645
E122,pass,0,0.0,0,0,0,0,0,26.90220588775158,251.51846956320378,0.14538511452142802,0.2706013546800633
E123,pass,0,0.0,0,0,0,0,0,10.105794292403992,153.80217703615898,0.1869583893533034,0.6773475520665402
E124,pass,0,0.0,0,0,0,0,0,7.8737353632974045,115.4527150329257,0.038018446072521694,0.7774919165158468
E125,pass,0,0.0,0,0,0,0,0,19.64857763806313,346.4051477210169,0.20776591659066013,0.48754134270841176
E126,review,2,0.18181818181818182,2,1,2,0,0,21.81585578516621,267.7684244678951,0.3252310548217265,0.2561296126008203
E127,review,1,0.09090909090909091,2,1,1,0,0,22.618758960860323,300.8783742389423,0.35098455025143105,0.42289305773667707
E128,pass,0,0.0,0,0,0,0,0,18.37796923557066,244.1805192469137,0.34961085901905026,0.6043123348999628
