channel,decision,flagged_trials,trial_fraction,independent_metrics,variance_trials,peak_to_peak_trials,global_correlation_trials,neighbor_correlation_trials,median_std_uv,median_peak_to_peak_uv,median_global_correlation,median_neighbor_correlation
E30,pass,0,0.0,0,0,0,0,0,4.13546885541993,35.54795964849178,0.2874354834792838,0.5913751782936643
E31,review,5,0.45454545454545453,1,0,0,0,5,3.1061434451731462,22.789617677947035,0.24182247338403143,0.4658318158184409
E32,review,5,0.45454545454545453,3,1,3,0,3,26.17794548165844,472.3278475195855,0.1000459946663899,0.5931293092414864
E33,pass,0,0.0,0,0,0,0,0,12.523835713580434,106.78094808232484,0.27854551709498265,0.7134764227900867
E34,pass,0,0.0,0,0,0,0,0,10.148163325691858,82.6806212348522,0.30755217664882845,0.6711294237428098
E35,pass,0,0.0,0,0,0,0,0,6.91107146295536,54.13865510283833,0.3486763811378036,0.7480554237085209
E36,pass,0,0.0,0,0,0,0,0,6.145296055266383,44.16949444101334,0.3261910931244398,0.6733766240477099
E37,pass,0,0.0,0,0,0,0,0,4.375101618842864,33.92877247149215,0.3322185024165726,0.6445324650707503
E38,pass,0,0.0,0,0,0,0,0,12.328051631480927,103.74590757270983,0.3297728563103687,0.7151673558556909
E39,pass,1,0.09090909090909091,1,0,0,0,1,11.206352444246422,104.241774049179,0.35163657841124274,0.6890635740166084
E40,pass,0,0.0,0,0,0,0,0,8.477044572106864,72.00170016136633,0.3366601003355199,0.7331507944867172
E41,pass,0,0.0,0,0,0,0,0,7.255815758721881,59.06513791799664,0.36106999923202016,0.7610390900259476
E42,pass,0,0.0,0,0,0,0,0,6.013720470879633,50.309217597242025,0.3947719100095525,0.7643485260637475
E43,pass,0,0.0,0,0,0,0,0,11.131957603950212,104.24395655586687,0.3976427847846257,0.8170204899629097
E44,pass,1,0.09090909090909091,1,0,0,0,1,13.009123842996216,110.1030037676071,0.3298300370255334,0.6877335375771363
E45,pass,1,0.09090909090909091,1,0,0,0,1,9.72481141135754,90.19405264959802,0.374148047478809,0.6884120931655592
E46,pass,0,0.0,0,0,0,0,0,7.651787638895212,58.729542099886416,0.4207670176251506,0.8045672737640797
E47,pass,0,0.0,0,0,0,0,0,7.0298934912123725,53.6674404176531,0.4078772036340853,0.7777178255592063
E48,pass,0,0.0,0,0,0,0,0,12.198346032544304,133.85405757958011,0.4014387618953177,0.8329775944159947
E49,pass,0,0.0,0,0,0,0,0,11.324928228294015,100.28068148540837,0.41611500005882784,0.7263158303756934
E50,review,2,0.18181818181818182,3,1,1,0,2,9.930841668248963,78.12920976130667,0.4359693401035744,0.7293413751344542
E51,pass,0,0.0,0,0,0,0,0,7.250705736663171,56.740703661786654,0.47833352839395865,0.8265768004305514
E52,pass,0,0.0,0,0,0,0,0,6.60323029360881,53.01582197554102,0.4409713753676243,0.7740585281227281
E53,pass,0,0.0,0,0,0,0,0,5.51154056708471,45.12465909168347,0.38792142101194005,0.7509429130685469
E54,pass,0,0.0,0,0,0,0,0,4.100315568039876,33.176834100052844,0.308875229892668,0.6472314408511797
E55,review,4,0.36363636363636365,1,0,0,0,4,2.980213850775318,22.822481058614358,0.2160964051915147,0.4872082928537057
E56,review,3,0.2727272727272727,1,0,0,0,3,23.24637688719829,207.26282031096645,0.2549879570507986,0.4434536643903523
E57,pass,0,0.0,0,0,0,0,0,9.299891412048602,77.24465347345809,0.48933530750010945,0.7575531454339046
E58,pass,0,0.0,0,0,0,0,0,8.953018747489262,67.37946648434072,0.48721021471922477,0.829242826999788
E59,pass,0,0.0,0,0,0,0,0,7.1779539445586025,57.12166460788997,0.47552239043216044,0.8432658499202074
E60,pass,0,0.0,0,0,0,0,0,6.735102672420155,66.29495040635248,0.40350699116933525,0.7998518228530637
E61,pass,0,0.0,0,0,0,0,0,5.633321773366301,47.27095991600163,0.3642727058496479,0.7901759624603539
E62,pass,0,0.0,0,0,0,0,0,5.783987859169558,44.33080531989218,0.31935893220250977,0.8290772320111058
E63,pass,0,0.0,0,0,0,0,0,10.928272902478113,95.55291757358042,0.44101731397415644,0.8573795101597963
E64,pass,0,0.0,0,0,0,0,0,9.784292185664452,79.93281747509683,0.47895434974491935,0.8775371292655373
E65,pass,0,0.0,0,0,0,0,0,9.417200700359764,75.70754849174668,0.4315090751782997,0.8354651765130043
E66,pass,0,0.0,0,0,0,0,0,8.091055414752006,64.87667541189629,0.4308643730349712,0.8310509057290272
E67,pass,0,0.0,0,0,0,0,0,6.708724771091337,53.666411105316016,0.3974248588183966,0.8628301793181332
E68,pass,0,0.0,0,0,0,0,0,10.712781876275209,99.01311786647793,0.4285958623653324,0.8672034809269751
E69,pass,0,0.0,0,0,0,0,0,10.189928677155333,86.77193131940267,0.4562266367334931,0.8531423368908371
E70,pass,0,0.0,0,0,0,0,0,9.944090090746812,80.37573445392809,0.3953505611592663,0.8219198893666433
E71,pass,1,0.09090909090909091,1,0,0,0,1,8.467267662861795,71.02607697853972,0.35548013432060654,0.8571273860276833
E72,pass,0,0.0,0,0,0,0,0,7.720390995846257,61.88483662077621,0.3498147602960262,0.8687693205450746
E73,pass,0,0.0,0,0,0,0,0,11.020815641186548,99.60183298252457,0.4316785817275131,0.8058266846051504
E74,pass,0,0.0,0,0,0,0,0,9.869941383173494,86.90017235723064,0.4594074101606897,0.806641584067475
E75,pass,0,0.0,0,0,0,0,0,10.006067302146702,86.63752797809695,0.39781668298279743,0.7929487130932631
E76,pass,0,0.0,0,0,0,0,0,8.476426602294534,68.51571821330752,0.34123956064398964,0.8238041359667332
E77,pass,0,0.0,0,0,0,0,0,6.983677829889771,56.82679596132909,0.3348240342241787,0.8244746870978243
E78,pass,0,0.0,0,0,0,0,0,5.783486875314834,44.34933587402095,0.3411114975881766,0.7622781803059167
E79,pass,1,0.09090909090909091,1,0,0,0,1,4.239853583638316,32.66587762284382,0.2906990613128414,0.6107642845255633
E80,review,4,0.36363636363636365,1,0,0,0,4,2.727837563044671,22.08083668838089,0.2659364676745689,0.5257991199511175
E81,pass,0,0.0,0,0,0,0,0,12.608165825014375,114.08477849072257,0.36354082796967563,0.760770169267796
E82,pass,0,0.0,0,0,0,0,0,10.696456447727408,87.89357633284556,0.4174946671046234,0.7718656892551198
E83,pass,0,0.0,0,0,0,0,0,10.130185055738849,86.81787421609835,0.40542179101275866,0.7991984544447346
E84,pass,0,0.0,0,0,0,0,0,8.849323694358228,70.74758562153667,0.3825697734763974,0.8500488414325781
E85,pass,0,0.0,0,0,0,0,0,7.349274350904337,61.00125410872651,0.40140195965318975,0.7852545707812859
E86,pass,0,0.0,0,0,0,0,0,5.313176953702942,43.044182169931595,0.39907511627705483,0.7409443980160433
E87,pass,1,0.09090909090909091,1,0,0,0,1,4.580318443959743,40.00420471114137,0.34737353559222034,0.615748362133411
E88,pass,0,0.0,0,0,0,0,0,11.992486178681103,111.22050637019379,0.4148117476279577,0.7529419194145216
E89,pass,0,0.0,0,0,0,0,0,10.847173096812444,97.06051437625158,0.4574506863958549,0.7790235248030899
E90,pass,0,0.0,0,0,0,0,0,10.331311431150892,88.63386442215187,0.4026537108840612,0.8323838572128196
E91,pass,0,0.0,0,0,0,0,0,9.066885076020732,77.31650375064994,0.4089114364326229,0.8136072636242342
E92,pass,0,0.0,0,0,0,0,0,6.744109263916335,57.25266431138839,0.4534414971285133,0.7956515469398793
E93,pass,0,0.0,0,0,0,0,0,5.905297284319364,46.57350131798084,0.46398724748936404,0.7522388671595432
E94,pass,0,0.0,0,0,0,0,0,11.463544572244487,103.30259190519023,0.43767410627510595,0.7407512084878678
E95,pass,0,0.0,0,0,0,0,0,11.595620594229349,95.12191984314445,0.41704168953418463,0.7133340143009608
E96,pass,0,0.0,0,0,0,0,0,10.791204573174586,94.967140107695,0.4148525806098898,0.7296991710259937
E97,pass,0,0.0,0,0,0,0,0,7.610622064340549,61.035349052176215,0.47518021459610077,0.8009424399199512
E98,pass,0,0.0,0,0,0,0,0,6.886066695641077,49.80706404278013,0.46837015076869026,0.7542113851532325
E99,pass,0,0.0,0,0,0,0,0,11.01067460172748,103.67299847720699,0.4574168848761209,0.7030855983704148
E100,pass,0,0.0,0,0,0,0,0,10.004615811935691,98.84746183918804,0.47487087199024236,0.7645184828571095
E101,pass,2,0.18181818181818182,1,0,0,0,2,9.987381836646689,87.52639236903849,0.44024317465752516,0.7035266846979232
E102,pass,1,0.09090909090909091,1,0,0,0,1,7.938828693394112,64.44061795769709,0.4412059604591642,0.7149260347489426
E103,bad,7,0.6363636363636364,2,0,1,0,7,10.723290209137044,139.68050500079903,0.24854590054903095,0.4040937128545531
E104,pass,0,0.0,0,0,0,0,0,5.457790452417156,43.90782957057398,0.3654454602082343,0.6920451177908056
E105,pass,0,0.0,0,0,0,0,0,3.2539657298297215,24.969037701009675,0.30897869744431905,0.6379798334461018
E106,review,3,0.2727272727272727,1,0,0,0,3,2.6054350820743943,20.05377997024579,0.0987183332143743,0.4931613097607801
E107,pass,1,0.09090909090909091,1,0,0,0,1,11.44768556508462,106.21141808556209,0.43449449461896666,0.7500015435445799
E108,pass,0,0.0,0,0,0,0,0,9.572569583736307,83.10157056987103,0.4434839194973857,0.723840806155817
E109,pass,0,0.0,0,0,0,0,0,7.924399181777733,60.47253018682369,0.4180639618670874,0.7191616503946596
E110,review,3,0.2727272727272727,2,0,1,0,3,8.090837461807686,137.40710905437874,0.31632674318979326,0.5928606597350741
E111,pass,1,0.09090909090909091,1,0,0,0,1,5.175275597582307,45.0247908515819,0.2961704010785306,0.6803810190624298
E112,pass,0,0.0,0,0,0,0,0,3.8434059672572873,36.10109678578762,0.18441248436108013,0.7295413681842823
E113,pass,0,0.0,0,0,0,0,0,10.61639142159673,94.1449596538319,0.41211984847347705,0.8449859378069278
E114,pass,0,0.0,0,0,0,0,0,11.744446013528615,104.09285811731367,0.3640471067204936,0.7880255960595962
E115,pass,0,0.0,0,0,0,0,0,9.133113721819347,71.86170540404859,0.40492176122792917,0.7569575020317533
E116,pass,0,0.0,0,0,0,0,0,8.773094886556313,70.37414396804871,0.3114846864321966,0.7163821735843885
E117,pass,0,0.0,0,0,0,0,0,7.194862870558197,61.46178755167717,0.30018610933551876,0.6907780167582329
E118,pass,0,0.0,0,0,0,0,0,5.861144777199165,61.26291092493062,0.21268665858535735,0.7653155829628346
E119,pass,0,0.0,0,0,0,0,0,11.67097771845777,110.37802536624667,0.382736322096091,0.836197089186697
E120,pass,0,0.0,0,0,0,0,0,11.110008344054004,106.82230704844548,0.3753939237691598,0.8597770964914903
E121,pass,0,0.0,0,0,0,0,0,11.452375125572184,98.36171154024498,0.32627250253178225,0.8210136261823053
E122,pass,0,0.0,0,0,0,0,0,10.815249333807994,96.56585391281716,0.33749684042766037,0.7306048569322849
E123,pass,0,0.0,0,0,0,0,0,10.794285946110536,112.85487092859162,0.2802902718479828,0.7313045045361009
E124,pass,0,0.0,0,0,0,0,0,10.403485058352395,116.73455796005135,0.22078198547283145,0.5858250767766038
E125,pass,0,0.0,0,0,0,0,0,11.920050026609676,112.92588821328226,0.3476167973516525,0.8205024823142341
E126,pass,1,0.09090909090909091,1,0,0,0,1,13.087486626980679,145.94604602562913,0.3422781318120385,0.8182559526875525
E127,pass,0,0.0,0,0,0,0,0,14.88916154114262,198.87875636092593,0.30782829781899657,0.6872799986486611
E128,pass,1,0.09090909090909091,1,0,0,0,1,12.820399365497783,130.87396708851847,0.33301692101194963,0.7379822713468407
