component,ecg_correlation,emg_correlation,emg2_correlation,low_frequency_fraction,high_frequency_fraction,kurtosis,proposed_artifact,reasons
0,-0.002910424629439802,0.0016571027104321189,-0.0025843696244045563,0.6778383634834082,0.00613624079274654,165.94041575029584,False,
1,-0.0026422138836064476,0.002170167713451147,-0.003577921096945406,0.7716243841052149,0.022465859559544932,3.5575024559225796,False,
2,0.002072082761676432,-0.0063659569325782055,0.0022228980089300868,0.5607250387274141,0.07946455671402963,5.166614606752063,False,
3,0.02290334993232933,0.011016363566591712,0.017483625697279362,0.5132850125750642,0.08401311919043025,0.4032384176455932,False,
4,-0.0075179319582668325,0.0034892681592780567,-0.0024397418210729766,0.49303321351292734,0.05434825688184861,0.35789520152575216,False,
5,-0.0013265360658767974,0.009724730032423709,-0.003150818415724998,0.5360813336543249,0.07756179686268919,78.16884403410927,False,
6,0.13845681249042335,-0.0010007170705709212,-0.001643519754425154,0.1970156180583246,0.08271987932997563,9.924220125252573,False,
7,-0.004614062351947626,-0.008914045422811667,-0.003496151794644186,0.4792681485273546,0.05826667924906419,0.2685850399634342,False,
8,0.004024756416057041,-0.002443101157899333,0.004296656470133077,0.08680166779494115,0.8025518013293801,143.94469685601175,True,high_frequency_power_with_kurtosis
9,0.0036947440157183444,-0.007585512944214685,0.00579502245552911,0.3951834986326571,0.07960838462226681,0.21572898474035807,False,
10,-0.009265844376656089,0.018122958008630542,-0.007116041570961823,0.31133176784359595,0.5003648038340259,58.03375259535547,True,high_frequency_power_with_kurtosis
11,0.003120704974567451,0.002369512110505478,0.0018438255238595927,0.6951569702067404,0.061276196724002994,9.739644428676144,False,
12,0.05560720206679465,0.0339672999012536,0.06015259380938614,0.2565492528759752,0.41657425505523216,36.37320661528465,True,high_frequency_power_with_kurtosis
13,0.007161854450170362,-0.0008348250810094501,-0.0033598608569118398,0.340926528955535,0.1777053392708518,0.42409020096387007,False,
14,0.0012780005489419907,-0.008872347927562694,-0.0018555314991312286,0.4475242575839155,0.08249047298010286,0.3561690942197471,False,
15,0.006119006568808917,0.0041778196179455915,0.004421298103016487,0.17592458771642605,0.46023199697390005,57.97506444586684,True,high_frequency_power_with_kurtosis
16,0.0030918250885237884,-0.00646051833980429,0.0013391110541982664,0.6959108023864515,0.09819323271337617,316.7163584160784,False,
17,-0.0026665270148534263,0.00042639349274738864,-0.0001433682050600557,0.5702188799311022,0.09518387782452586,30.510862394631665,False,
18,-0.014227169583540979,0.004377655594292366,-0.01414770132734299,0.4173880492497852,0.1748512894002086,3.35814122169799,False,
19,-0.0009163400101304776,-0.0015456574903139333,0.0009579188222773699,0.668265294197142,0.06443185492554947,73.59899899328236,False,
20,0.009294754092609313,-0.011242010431098038,0.009477153467285084,0.4917447710323894,0.11747976280010873,1.9538911835180142,False,
21,0.0018652544334649905,-0.0017269648064730068,0.0023487227713751245,0.10880287459974183,0.4359697528934718,1.4514702381111824,False,
22,-0.00447454796586346,0.006255674738210394,-0.0002933345663529955,0.3930654332832938,0.08777443943930902,0.7289988197095689,False,
23,0.0041447820116267305,0.010657382665955199,0.003908873824597614,0.7898044425982961,0.060909941363013864,229.16253592049785,False,
24,-0.009768120096774828,-0.003063058330282632,-0.011507343510620618,0.4010558268953755,0.2521550356938715,28.203509390293377,False,
25,-0.0007049878195549315,-0.008806952661717589,-0.001981869530439739,0.48606368384682225,0.1077635040134355,1.307237680938227,False,
26,-0.002921863696080364,0.0106774549410775,0.0023487455121735815,0.18435450035813342,0.32203454252535335,0.3573507462185379,False,
27,-0.004310940006597607,0.010946741557728236,-0.0026757190668827875,0.4866956553764071,0.16141767169009832,47.146149642739644,False,
28,0.01402854274261833,-0.02005428744572729,0.005169067131717472,0.4670847802956689,0.10886634736258348,0.7505743674854473,False,
29,-0.00648441517266554,0.0028725396228096033,-0.007560528247474233,0.6218672357347832,0.07405351802149956,25.339336588933865,False,
30,-0.0011935900523830753,-0.0014146930905220094,0.00016221258235102362,0.07415904709617309,0.47257560764195394,0.601083245333558,False,
31,0.007254054908258434,-0.010621826350054854,0.005782725912361833,0.5105150482878185,0.0855776037002357,1.5165404024843512,False,
32,0.01117592012577714,-0.00816957038726371,0.006223992955288102,0.22587735501083195,0.36051626012506127,1.836445890315971,False,
33,0.02219577132780556,-0.005095506095028942,0.02397441718209514,0.49239556313283983,0.11183349727418751,1.3115937396657746,False,
34,-0.02742364531907188,0.00861518013420597,-0.02013686352636303,0.36428675282583173,0.1438004808766019,2.672724906761798,False,
35,0.005645941007759924,-0.001313041430841717,0.0049306521239861276,0.6337355106852394,0.12146496571170225,181.11332029464785,False,
36,0.006976503361333388,-0.002035483458291467,0.005720455677619861,0.14914998512033767,0.41590182653066093,4.1577704251204555,False,
37,-0.004643594155282712,0.002478844611720733,-0.003132010994055805,0.6214369791031743,0.11845992257960396,274.43105485393414,False,
38,-0.005050012400258857,0.0002810868315949108,0.0014481271692915372,0.6426809642931234,0.09107503523555696,28.30936412009156,False,
39,0.004927812716223277,-0.0009447087460345275,0.0036479931631335834,0.3871843142304177,0.24407469149190536,16.083854991852697,False,
40,-0.1275902441177445,0.09172745380753967,-0.12355485637804282,0.26163968469029997,0.41246586707891464,12.876711414552062,False,
41,-0.0034866862119197267,-0.005273275550040347,-0.0064353954041727595,0.5725014473675601,0.07700933833876386,3.4194679027116073,False,
42,0.002974606675843819,-0.0020540656831563586,0.003622628014312476,0.5481683791922228,0.1051525310286695,5.486364263465507,False,
43,0.008763265935527908,0.0012228761649983877,0.00409634778340073,0.5898486806156503,0.06901186680333843,4.862922813427664,False,
44,0.0052497030178531,-0.0039750046345405346,0.004884464579033353,0.6059962876170518,0.05768527502766135,7.767019691993422,False,
45,0.002949133040970488,-0.0018502412655369686,-0.0006523510784876413,0.5056643588099538,0.07269435851002136,2.645832350355717,False,
46,0.004872632931380192,-0.0003808779979975855,0.0017534698016591207,0.5273256679071209,0.10350077223240134,9.040405446964488,False,
47,-0.0028597786760346253,0.009676454172433686,-0.016591436419172396,0.46928533856771143,0.13686270947224088,3.21366247059303,False,
48,-0.005886479736481344,0.00350907865352987,-0.004135259411791145,0.46267029719826896,0.1777778697069397,13.594030239249786,False,
49,-0.000794373992911117,-0.003247640797130606,0.000753759357423372,0.5997163239171316,0.07146983719086082,28.33155175376568,False,
50,0.0008372418343659433,-0.003893254933479449,-0.004034785817651195,0.46507021807856097,0.12779864930563117,49.10033711623742,False,
51,0.004664085230880701,-0.0036426723699299,0.005284596962701316,0.44591806955481905,0.06370265235830604,34.436586342613424,False,
52,0.017258417316047457,0.004345438181368901,0.0131179665901254,0.46792245303852653,0.17247712550945127,29.53123232038427,False,
53,-0.017133674942570204,0.0046769779882999095,-0.01302461493159982,0.3884543081985924,0.20564238319357328,0.47508395655029156,False,
54,0.021105708433772775,-0.0015416222488770612,0.013476633155472439,0.3188613754474772,0.2776450735991888,2.586417704643155,False,
55,0.027780086552973954,-0.003987862751204642,0.020565282178340485,0.5152234514682534,0.12336859503657871,4.427173608481475,False,
56,-0.005801804490380779,0.010108132657223257,-0.004851229000535236,0.5613110570235079,0.10082356518045779,4.1403714719607585,False,
57,-0.0012646034404001987,0.0073072188467446075,0.0011150953235392804,0.5121557122853896,0.06745188171243253,1.2202070184225664,False,
58,0.015284733990081133,-0.0024638013996436357,0.015757316824533834,0.5552218341694578,0.09476527863192007,16.2759815674935,False,
59,-0.012639052654003651,0.01091905503104159,-0.012294104186413572,0.6540448709294883,0.07035081627681398,15.115881423164147,False,
60,0.018459281486983854,0.00941165083327821,0.01035094704976308,0.5183840492382594,0.1082886629770506,3.223821350104578,False,
61,0.0023997941534616924,0.004726618604595935,0.0027579601550541044,0.5190990935514778,0.10016974660721564,10.144922372996637,False,
62,0.0036531434209316764,-0.0004533429646332386,-0.002271257281612969,0.5544228895644148,0.07487315840690166,3.3200633114817006,False,
63,0.000984250896590096,0.0026992778372458,0.001071336669625608,0.28353268974008833,0.2744280917725091,0.699678186044872,False,
64,0.002753495494541726,-0.004782790736087457,0.003997376174855514,0.4798511352467445,0.10948344973903064,18.042610817186482,False,
65,0.008552871458967246,0.001069043972275684,0.006825151138857759,0.4843873106431919,0.126627125201113,7.975210649327465,False,
66,-0.006921783907884403,0.009790936349000719,-0.0057767402537831315,0.30225725206338283,0.2738493611041863,0.9058478483243682,False,
67,-0.003135268979178559,0.0012941322450050257,0.002240026907771203,0.445939381690464,0.13321738835219335,1.2461489590410193,False,
68,0.003663065939402881,-0.006000532483796292,-0.0009963581715817331,0.5361684966881111,0.11004903265943126,6.662157231687564,False,
69,-0.011559405391538533,0.009516400649256239,-0.008991596353163758,0.5380068616295811,0.0834027327366913,4.478872989326227,False,
70,-0.004879788030537741,0.0011350321051854764,-0.003331184741063623,0.5312878562029096,0.1069758340680036,6.827522338655948,False,
71,-0.012571394440352037,-0.0050728456510325945,-0.013913252752723064,0.5393161344615678,0.0672785890781754,1.9714774010197496,False,
72,-0.024735982552338207,0.008397506864566343,-0.019461798642787274,0.5703964895272016,0.0911669075398664,7.759212043428144,False,
73,-0.0011704504829511493,-4.1749520067549934e-05,-0.0014307939402672606,0.4589790639347421,0.09754815980986398,0.9957520187471234,False,
74,-0.0034409699069809173,0.003075211559007241,-0.006411464149490782,0.46791635483717,0.15604631278491685,4.3337772391934966,False,
75,-0.008106712913815864,0.003482661338300417,-0.005850853046730158,0.5713965251918054,0.11968009931225307,18.323527669955762,False,
76,-0.00022747357932133798,-0.005614416274850236,-0.0012899486158709007,0.3273483842573693,0.2882469277345222,22.456534721932982,False,
77,-0.004121988312376077,0.013184989654736757,-0.00025508886018227555,0.5534809222895013,0.09864875392450258,90.76381303051213,False,
78,0.0008863542778223385,-0.0026705762509009897,0.00201477368072921,0.47134634069858794,0.11988818483745435,13.229458996978497,False,
79,-0.01069894264289073,-0.00024732073692344765,-0.0007916595915379321,0.6091497779432804,0.0807287465181196,1.7352898092651103,False,
80,-0.0025413574967568103,0.003658156269938644,-0.002718299033464773,0.5102188823332015,0.09488494552181899,11.061570616709398,False,
81,0.01578463800201899,-0.00588132278138376,0.01274985332043649,0.4836385875746184,0.15904054248768615,22.963521407196726,False,
82,0.0027607420987986026,0.01733446309478919,0.0013966298142687006,0.41753749011645447,0.14912906756084654,3.0685956385592887,False,
83,0.002468822044379157,0.003477056542161114,0.0004521789251009062,0.584929603764593,0.10002051498088503,12.826079462839868,False,
84,-0.0077737919317136936,0.006628488477698637,-0.005870021110591723,0.6352223487678672,0.06740809892763011,9.207200228232834,False,
85,-0.014340979986551611,0.013360483413163005,-0.0071620466191946374,0.5348899492598268,0.08278243767842447,21.40721571481798,False,
