subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path
sub-mit117,1,21,40.0,44.0,1000,review,amplitude_warning,431.629698617271,527.496443370348,0.0022109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,22,42.0,46.0,1000,review,amplitude_warning,382.8540029396366,594.1102432509924,0.0012734375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,23,44.0,48.0,1000,review,amplitude_warning,390.5019826566554,594.1102432509924,0.0012265625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,24,46.0,50.0,1000,review,amplitude_warning,390.5019826566554,444.3805530772657,0.00109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,25,48.0,52.0,1000,review,amplitude_warning,399.0927419123096,460.8709171103386,0.0012734375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,26,50.0,54.0,1000,review,amplitude_warning,400.85809224964936,548.9046006649303,0.002296875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,27,52.0,56.0,1000,review,amplitude_warning,400.85809224964936,548.9046006649303,0.0010546875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,28,54.0,58.0,1000,pass,,316.45608440610334,450.6910999363331,0.0003359375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,1,29,56.0,60.0,1000,review,amplitude_warning,385.71829126248304,545.2468553128372,0.0013984375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-01_eeg.fif
sub-mit117,2,1,0.0,4.0,1000,review,amplitude_warning,538.004759383856,1035.2420322983744,0.0020703125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,2,2.0,6.0,1000,review,variance_outliers;amplitude_warning,725.1530133058834,1377.6328090218117,0.002875,0,11,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,3,4.0,8.0,1000,review,variance_outliers;amplitude_warning,725.1530133058834,1377.6328090218117,0.00178125,0,8,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,4,6.0,10.0,1000,reject,extreme_amplitude;variance_outliers;amplitude_warning,1040.9464085046754,2078.6643013925022,0.0040234375,0,9,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,5,8.0,12.0,1000,reject,extreme_amplitude;variance_outliers;amplitude_warning,1040.9464085046754,2078.6643013925022,0.004359375,0,12,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,6,10.0,14.0,1000,review,variance_outliers,447.8539112227932,849.1475198287649,0.0005390625,0,8,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,7,12.0,16.0,1000,pass,,351.1323843673822,665.4301435836223,0.000203125,0,4,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,8,14.0,18.0,1000,review,amplitude_warning,433.63311658096285,674.1766035224771,0.0013671875,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,9,16.0,20.0,1000,review,amplitude_warning,433.63311658096285,679.6411115653211,0.0015078125,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,10,18.0,22.0,1000,review,variance_outliers;amplitude_warning,542.6468492158859,1072.8676730725197,0.0006640625,0,7,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,11,20.0,24.0,1000,review,amplitude_warning,542.6468492158859,1072.8676730725197,0.0005234375,0,4,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,12,22.0,26.0,1000,review,amplitude_warning,604.7752670277767,1176.5325287678222,0.003515625,0,3,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,13,24.0,28.0,1000,reject,extreme_amplitude;amplitude_warning,1276.6085172846858,2443.1959166830857,0.007125,0,4,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,14,26.0,30.0,1000,reject,extreme_amplitude;variance_outliers;amplitude_warning,1276.6085172846858,2443.1959166830857,0.005140625,0,11,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,15,28.0,32.0,1000,review,variance_outliers;amplitude_warning,965.8010839873679,1849.9708815597412,0.0074140625,0,19,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,16,30.0,34.0,1000,review,variance_outliers;amplitude_warning,965.8010839873679,1849.9708815597412,0.0076328125,0,9,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,17,32.0,36.0,1000,review,variance_outliers;amplitude_warning,857.8709695137715,1663.3787189449035,0.00303125,0,8,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,18,34.0,38.0,1000,review,amplitude_warning,857.8709695137715,1663.3787189449035,0.0028125,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,19,36.0,40.0,1000,review,amplitude_warning,451.7472522774166,509.3146769062427,0.0014609375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,20,38.0,42.0,1000,pass,,256.46542293647144,404.6519002234694,3.90625e-05,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,21,40.0,44.0,1000,pass,,432.83993420991857,814.7569864683269,0.0005078125,0,3,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,22,42.0,46.0,1000,pass,,432.83993420991857,814.7569864683269,0.000609375,0,3,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,23,44.0,48.0,1000,pass,,295.05331346404637,540.8834672623302,0.0001484375,0,4,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,24,46.0,50.0,1000,review,amplitude_warning,393.10732932976504,623.5449203007004,0.0015546875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,25,48.0,52.0,1000,review,amplitude_warning,393.10732932976504,594.1265548964591,0.002265625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,26,50.0,54.0,1000,review,amplitude_warning,266.45642022569973,489.497893051246,0.00103125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,27,52.0,56.0,1000,pass,,411.3255604849403,741.07073787507,0.000421875,0,3,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,28,54.0,58.0,1000,review,amplitude_warning,440.2300403924322,741.07073787507,0.001453125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,2,29,56.0,60.0,1000,review,amplitude_warning,440.2300403924322,662.5972578485871,0.00165625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-02_eeg.fif
sub-mit117,3,1,0.0,4.0,1000,review,amplitude_warning,540.0548082068052,656.2017042758672,0.00178125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,2,2.0,6.0,1000,pass,,114.42762727457458,222.40270939942462,0.0,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,3,4.0,8.0,1000,review,variance_outliers;amplitude_warning,336.4496451466401,631.12597496906,0.001703125,0,10,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,4,6.0,10.0,1000,review,amplitude_warning,564.549376016056,637.8779280770129,0.0031796875,0,3,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,5,8.0,12.0,1000,review,amplitude_warning,564.549376016056,637.8779280770129,0.0014765625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,6,10.0,14.0,1000,review,amplitude_warning,518.7904649987737,578.1122040457781,0.00203125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,7,12.0,16.0,1000,review,amplitude_warning,518.7904649987737,584.5454315685982,0.0026015625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,8,14.0,18.0,1000,review,amplitude_warning,493.6101672107854,559.3651337806099,0.001609375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,9,16.0,20.0,1000,review,amplitude_warning,493.6101672107854,549.0587792839259,0.0010390625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,10,18.0,22.0,1000,review,amplitude_warning,478.1204516737213,551.3157487301319,0.00109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,11,20.0,24.0,1000,review,amplitude_warning,478.1204516737213,551.3157487301319,0.00109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,12,22.0,26.0,1000,review,amplitude_warning,527.3174425163077,583.6973518893429,0.001171875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,13,24.0,28.0,1000,review,amplitude_warning,527.3174425163077,583.6973518893429,0.001171875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,14,26.0,30.0,1000,review,amplitude_warning,502.293516798237,563.9175248213623,0.001421875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,15,28.0,32.0,1000,review,amplitude_warning,502.293516798237,563.9175248213623,0.001609375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,16,30.0,34.0,1000,review,amplitude_warning,545.3088975490086,629.1872084944628,0.001609375,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,17,32.0,36.0,1000,review,amplitude_warning,545.3088975490086,629.1872084944628,0.001421875,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,18,34.0,38.0,1000,pass,,127.09841886856046,237.48977601172408,0.0,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,19,36.0,40.0,1000,pass,,82.9219510845875,162.25934559863532,0.0,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,20,38.0,42.0,1000,review,amplitude_warning,495.8842150566065,589.4237503429028,0.0013828125,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,21,40.0,44.0,1000,review,amplitude_warning,495.8842150566065,589.4237503429028,0.0013828125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,22,42.0,46.0,1000,review,amplitude_warning,529.0344835275976,585.41795582787,0.001328125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,23,44.0,48.0,1000,review,amplitude_warning,529.0344835275976,588.7928947841928,0.0027734375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,24,46.0,50.0,1000,review,amplitude_warning,473.3961780040083,533.1545892606035,0.0014453125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,25,48.0,52.0,1000,review,amplitude_warning,450.30233650958024,554.7078538241067,0.00109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,26,50.0,54.0,1000,review,amplitude_warning,450.30233650958024,554.7078538241067,0.00109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,27,52.0,56.0,1000,pass,,121.39215057242053,187.79852247507307,0.0,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,28,54.0,58.0,1000,pass,,94.41976141932786,173.49361375874807,0.0,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,3,29,56.0,60.0,1000,review,amplitude_warning,450.9951160488468,573.9270386510711,0.0010625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-03_eeg.fif
sub-mit117,4,1,0.0,4.0,1000,review,amplitude_warning,642.9374373415827,713.8489514447749,0.00375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,2,2.0,6.0,1000,review,amplitude_warning,642.9374373415827,783.7642039538027,0.005671875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,3,4.0,8.0,1000,review,amplitude_warning,591.0127548554925,731.8395214677125,0.0063125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,4,6.0,10.0,1000,review,amplitude_warning,576.677305672936,686.740804845736,0.0045,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,5,8.0,12.0,1000,review,amplitude_warning,575.16766212206,706.2709790517981,0.0052109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,6,10.0,14.0,1000,review,amplitude_warning,575.16766212206,706.2709790517981,0.0050625,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,7,12.0,16.0,1000,review,amplitude_warning,476.3359057797893,589.4155258556189,0.0026328125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,8,14.0,18.0,1000,review,amplitude_warning,482.0247485388639,595.1043686146934,0.0027421875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,9,16.0,20.0,1000,review,amplitude_warning,523.2744737765152,632.8382247205964,0.0032578125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,10,18.0,22.0,1000,review,amplitude_warning,523.2744737765152,580.5942406300877,0.0016796875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,11,20.0,24.0,1000,review,amplitude_warning,560.4638657724647,654.4922087357495,0.0015625,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,12,22.0,26.0,1000,review,amplitude_warning,560.4638657724647,658.6979353486663,0.0028984375,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,13,24.0,28.0,1000,review,amplitude_warning,520.9936510283675,619.2277206045691,0.00303125,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,14,26.0,30.0,1000,review,amplitude_warning,520.9936510283675,618.7211440677621,0.00321875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,15,28.0,32.0,1000,review,amplitude_warning,462.07028081580654,569.5701432152939,0.0029453125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,16,30.0,34.0,1000,review,amplitude_warning,516.4498888328081,605.8471130333714,0.0026640625,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,17,32.0,36.0,1000,review,amplitude_warning,516.4498888328081,615.9042571730186,0.002734375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,18,34.0,38.0,1000,review,amplitude_warning,495.6241442564818,593.8542999532988,0.003625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,19,36.0,40.0,1000,review,amplitude_warning,495.6241442564818,593.8542999532988,0.00353125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,20,38.0,42.0,1000,review,amplitude_warning,487.10400267643064,578.41413733359,0.0032890625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,21,40.0,44.0,1000,review,amplitude_warning,484.62008544637376,608.2767242332918,0.0039140625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,22,42.0,46.0,1000,review,amplitude_warning,546.579405358301,666.1686308254102,0.0061015625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,23,44.0,48.0,1000,review,amplitude_warning,546.579405358301,656.2371809603479,0.0055625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,24,46.0,50.0,1000,review,amplitude_warning,504.2045885707558,598.3765930327014,0.003109375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,25,48.0,52.0,1000,review,amplitude_warning,541.4691148438594,673.0875684910469,0.003984375,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,26,50.0,54.0,1000,review,amplitude_warning,566.2834458358967,691.3383466432103,0.0051328125,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,27,52.0,56.0,1000,review,amplitude_warning,566.2834458358967,659.0186827233448,0.0051015625,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,28,54.0,58.0,1000,review,amplitude_warning,501.952360793239,643.6642439803727,0.0039609375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,4,29,56.0,60.0,1000,review,amplitude_warning,477.16537355113263,618.8772567382664,0.0040078125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-04_eeg.fif
sub-mit117,5,1,0.0,4.0,1000,review,amplitude_warning,506.67230096686916,653.7988875094727,0.00434375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,2,2.0,6.0,1000,review,amplitude_warning,471.44595217885404,573.9457764439926,0.00165625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,3,4.0,8.0,1000,review,amplitude_warning,438.7678516754208,546.0691590827337,0.0013828125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,4,6.0,10.0,1000,review,amplitude_warning,438.7678516754208,527.6372896224337,0.0014453125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,5,8.0,12.0,1000,review,amplitude_warning,482.6317431662376,609.730772386359,0.0018515625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,6,10.0,14.0,1000,review,amplitude_warning,482.6317431662376,609.730772386359,0.003765625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,7,12.0,16.0,1000,reject,extreme_amplitude;amplitude_warning,1556.0953329852994,1780.8548996785782,0.006375,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,8,14.0,18.0,1000,reject,extreme_amplitude;amplitude_warning,1556.0953329852994,1780.8548996785782,0.0043984375,0,3,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,9,16.0,20.0,1000,review,amplitude_warning,512.8215929435312,599.4981140259636,0.0016796875,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,10,18.0,22.0,1000,review,amplitude_warning,512.8215929435312,581.4671997648466,0.0016796875,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,11,20.0,24.0,1000,review,amplitude_warning,512.7509752679282,619.6699050516947,0.0015703125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,12,22.0,26.0,1000,review,amplitude_warning,512.7509752679282,619.6699050516947,0.0030703125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,13,24.0,28.0,1000,review,amplitude_warning,462.6850269080045,550.0529008329296,0.002171875,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,14,26.0,30.0,1000,pass,,363.3228750592604,415.0048207295573,0.000671875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,15,28.0,32.0,1000,pass,,121.20830505286517,230.63466586057456,0.0,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,16,30.0,34.0,1000,review,amplitude_warning,506.0100084880725,577.0435929034566,0.0018046875,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,17,32.0,36.0,1000,review,amplitude_warning,506.0100084880725,577.0435929034566,0.0018046875,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,18,34.0,38.0,1000,review,amplitude_warning,462.18234136239863,512.8451906607568,0.001015625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,19,36.0,40.0,1000,review,amplitude_warning,462.18234136239863,512.8451906607568,0.001015625,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,20,38.0,42.0,1000,review,amplitude_warning,516.0003649081618,572.7189583623733,0.0013984375,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,21,40.0,44.0,1000,review,amplitude_warning,516.0003649081618,572.7189583623733,0.0013984375,0,1,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,22,42.0,46.0,1000,review,amplitude_warning,465.28219487019726,527.7910829570064,0.0013828125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,23,44.0,48.0,1000,review,amplitude_warning,465.28219487019726,677.7148420389344,0.002828125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,24,46.0,50.0,1000,review,amplitude_warning,453.98214607060214,846.1066262817549,0.0019296875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,25,48.0,52.0,1000,review,amplitude_warning,453.98214607060214,846.1066262817549,0.0016953125,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,26,50.0,54.0,1000,review,amplitude_warning,464.84222294747997,561.9773545381748,0.002671875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,27,52.0,56.0,1000,review,amplitude_warning,464.84222294747997,545.4516053733554,0.0014609375,0,2,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,28,54.0,58.0,1000,review,amplitude_warning,493.27520627413105,575.7364334829286,0.00165625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,5,29,56.0,60.0,1000,review,amplitude_warning,493.27520627413105,598.2513641511816,0.0032265625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-05_eeg.fif
sub-mit117,6,1,0.0,4.0,1000,review,amplitude_warning,449.4709461308199,681.8595258663609,0.006015625,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-06_eeg.fif
sub-mit117,6,2,2.0,6.0,1000,review,amplitude_warning,442.20535166674193,555.3443055436912,0.002734375,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-06_eeg.fif
sub-mit117,6,3,4.0,8.0,1000,review,amplitude_warning,523.1685167455328,601.8739837709415,0.00196875,0,0,data/processed/sub-mit117/trials/sub-mit117_trial-06_eeg.fif
