subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path
sub-mit123,2,7,12.0,16.0,1000,pass,,172.64202837271452,204.22144456800856,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,8,14.0,18.0,1000,pass,,147.18011437449968,191.68293332342017,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,9,16.0,20.0,1000,pass,,147.18011437449968,191.68293332342017,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,10,18.0,22.0,1000,pass,,36.176944641328014,64.80623610346983,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,11,20.0,24.0,1000,pass,,41.890403641795494,63.574708778087924,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,12,22.0,26.0,1000,review,variance_outliers,86.4394223891833,134.8478199415244,0.0,0,10,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,13,24.0,28.0,1000,pass,,168.79495196641184,199.7535280906415,0.0,0,4,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,14,26.0,30.0,1000,pass,,168.79495196641184,193.8025870198508,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,15,28.0,32.0,1000,pass,,36.09150686688552,70.6120756273857,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,16,30.0,34.0,1000,pass,,36.09150686688552,70.6120756273857,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,17,32.0,36.0,1000,pass,,35.831039338246256,55.827190258219815,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,18,34.0,38.0,1000,pass,,35.831039338246256,64.84844382125877,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,19,36.0,40.0,1000,pass,,38.588725946274,72.11767941386762,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,20,38.0,42.0,1000,pass,,38.588725946274,75.85376338880992,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,21,40.0,44.0,1000,pass,,135.66267360767998,168.80097537337906,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,22,42.0,46.0,1000,pass,,135.66267360767998,177.82749131128264,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,23,44.0,48.0,1000,pass,,215.4922937674577,261.2772858698793,0.0001171875,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,24,46.0,50.0,1000,pass,,215.4922937674577,254.32072003050934,0.0001171875,0,2,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,25,48.0,52.0,1000,pass,,172.34529070256528,211.1737169656169,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,26,50.0,54.0,1000,review,variance_outliers,172.34529070256528,201.56223627699293,0.0,0,6,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,27,52.0,56.0,1000,review,variance_outliers,151.65144309856223,192.57216977137037,0.0,0,10,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,28,54.0,58.0,1000,pass,,154.33462485448317,195.51340816726477,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,2,29,56.0,60.0,1000,pass,,154.33462485448317,195.51340816726477,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif
sub-mit123,3,1,0.0,4.0,1000,pass,,119.10899322955214,175.13707307466711,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,2,2.0,6.0,1000,pass,,153.29295310418343,192.43421124510735,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,3,4.0,8.0,1000,review,variance_outliers,203.07705637204535,238.47355591646684,2.34375e-05,0,7,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,4,6.0,10.0,1000,pass,,203.07705637204535,252.09778912791856,2.34375e-05,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,5,8.0,12.0,1000,pass,,139.108993179057,174.35121492235433,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,6,10.0,14.0,1000,pass,,139.108993179057,172.6261859350104,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,7,12.0,16.0,1000,pass,,173.72466997154362,214.04832785923813,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,8,14.0,18.0,1000,pass,,173.72466997154362,214.04832785923813,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,9,16.0,20.0,1000,pass,,230.04760684106063,281.0693504866572,0.0003828125,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,10,18.0,22.0,1000,pass,,230.04760684106063,283.53120350778534,0.0003828125,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,11,20.0,24.0,1000,review,variance_outliers;amplitude_warning,637.9773543462933,684.5942594409993,0.0064921875,0,12,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,12,22.0,26.0,1000,reject,extreme_amplitude;variance_outliers;amplitude_warning,637.9773543462933,1214.4620330665907,0.0138515625,0,17,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,13,24.0,28.0,1000,review,variance_outliers;amplitude_warning,576.4846787202973,734.988279394333,0.007359375,0,13,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,14,26.0,30.0,1000,pass,,191.75106763110946,242.82140289035286,0.0,0,4,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,15,28.0,32.0,1000,pass,,76.70606975262486,99.43892072367231,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,16,30.0,34.0,1000,pass,,162.851348465793,201.78405329303448,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,17,32.0,36.0,1000,pass,,162.851348465793,200.05635401761134,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,18,34.0,38.0,1000,pass,,71.93955212549899,127.30844465538371,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,19,36.0,40.0,1000,pass,,111.25701876207178,159.56140477903094,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,20,38.0,42.0,1000,pass,,226.98355045231224,285.3352768369707,0.000734375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,21,40.0,44.0,1000,review,variance_outliers,226.98355045231224,285.3352768369707,0.000734375,0,7,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,22,42.0,46.0,1000,pass,,54.25353227269097,102.98089192139473,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,23,44.0,48.0,1000,pass,,54.25353227269097,103.94696018677791,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,24,46.0,50.0,1000,pass,,52.79610811255225,100.8932645157768,0.0,0,2,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,25,48.0,52.0,1000,pass,,197.35444591286074,247.04669890019284,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,26,50.0,54.0,1000,review,variance_outliers,197.35444591286074,247.04669890019284,0.0,0,7,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,27,52.0,56.0,1000,pass,,70.56978589360577,118.00938385732837,0.0,0,4,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,28,54.0,58.0,1000,review,variance_outliers,66.111686539627,108.52351351994977,0.0,0,6,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,3,29,56.0,60.0,1000,pass,,65.7212293872925,112.31540270105,0.0,0,2,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif
sub-mit123,4,1,0.0,4.0,1000,review,variance_outliers,74.1898038898372,129.70803800259682,0.0,0,7,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,2,2.0,6.0,1000,pass,,148.30105553377896,191.86492108541188,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,3,4.0,8.0,1000,pass,,148.30105553377896,191.86492108541188,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,4,6.0,10.0,1000,pass,,55.41435990647891,98.05418371239793,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,5,8.0,12.0,1000,pass,,62.10206588324642,108.3434140330998,0.0,0,2,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,6,10.0,14.0,1000,pass,,154.16056784808666,198.83594081268475,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,7,12.0,16.0,1000,pass,,154.16056784808666,198.83594081268475,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,8,14.0,18.0,1000,pass,,85.09699990722105,119.39031189339266,0.0,0,4,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,9,16.0,20.0,1000,pass,,38.246097468135154,72.06443768426573,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,10,18.0,22.0,1000,pass,,187.13255262812166,222.3610338319029,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,11,20.0,24.0,1000,pass,,187.13255262812166,222.3610338319029,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,12,22.0,26.0,1000,pass,,49.84729372790745,82.67202737916382,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,13,24.0,28.0,1000,pass,,45.82026660794776,91.44557166853619,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,14,26.0,30.0,1000,pass,,45.82026660794776,91.44557166853619,0.0,0,2,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,15,28.0,32.0,1000,pass,,42.92517841945637,71.64299183877216,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,16,30.0,34.0,1000,pass,,143.26925623007676,171.89264635556356,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,17,32.0,36.0,1000,pass,,143.26925623007676,171.82444147597502,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,18,34.0,38.0,1000,pass,,50.0323103595204,95.55221152022847,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,19,36.0,40.0,1000,pass,,50.0323103595204,92.46642661590994,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,20,38.0,42.0,1000,pass,,73.35346203403859,129.21533170501266,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,21,40.0,44.0,1000,pass,,73.35346203403859,129.21533170501266,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,22,42.0,46.0,1000,pass,,104.39256260264506,130.81526913993804,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,23,44.0,48.0,1000,pass,,104.39256260264506,156.60364111462357,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,24,46.0,50.0,1000,pass,,74.37956219013934,129.5119740077305,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,25,48.0,52.0,1000,review,variance_outliers,194.03665112143267,247.1294167954918,0.0,0,6,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,26,50.0,54.0,1000,pass,,194.03665112143267,247.1294167954918,0.0,0,4,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,27,52.0,56.0,1000,pass,,42.28604115300364,72.30417233331866,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,28,54.0,58.0,1000,pass,,44.70844638980757,83.21972253769314,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,4,29,56.0,60.0,1000,pass,,139.39079249475176,184.4480395428584,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-04_eeg.fif
sub-mit123,5,1,0.0,4.0,1000,review,variance_outliers,192.50656079326453,270.76972893063,0.0,0,10,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,2,2.0,6.0,1000,review,variance_outliers,192.50656079326453,270.76972893063,0.0,0,10,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,3,4.0,8.0,1000,pass,,121.68377654824674,169.7999339585034,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,4,6.0,10.0,1000,pass,,121.68377654824674,151.28956184337235,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,5,8.0,12.0,1000,pass,,146.885024653565,184.89451170969988,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,6,10.0,14.0,1000,pass,,146.885024653565,184.89451170969988,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,7,12.0,16.0,1000,pass,,142.84159815010182,183.47038604190874,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,8,14.0,18.0,1000,pass,,148.55673180266467,189.18551969447162,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,9,16.0,20.0,1000,pass,,148.55673180266467,176.58384469271846,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,10,18.0,22.0,1000,pass,,55.06307206556895,72.50409298711078,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,11,20.0,24.0,1000,pass,,75.85960369030884,129.96890607444794,0.0,0,3,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,12,22.0,26.0,1000,pass,,150.71498069858282,228.86299838457882,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,13,24.0,28.0,1000,review,amplitude_warning,240.24433838269917,318.39235606869516,0.0010234375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,14,26.0,30.0,1000,review,amplitude_warning,240.24433838269917,291.21533511069924,0.0010234375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,15,28.0,32.0,1000,pass,,174.9856410376959,205.79998727337372,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,16,30.0,34.0,1000,review,variance_outliers,174.9856410376959,214.32084601650908,0.0,0,8,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,17,32.0,36.0,1000,pass,,169.66726641733445,208.58275933055688,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,18,34.0,38.0,1000,pass,,169.66726641733445,208.58275933055688,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,19,36.0,40.0,1000,pass,,65.17155440088733,118.97807281972644,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,20,38.0,42.0,1000,pass,,53.8065184188391,106.66135761034462,0.0,0,2,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,21,40.0,44.0,1000,pass,,52.85483919150553,100.84170125296754,0.0,0,3,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,22,42.0,46.0,1000,pass,,52.69645677613392,98.09205984145268,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,23,44.0,48.0,1000,pass,,173.24075273643726,206.79008813146964,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,24,46.0,50.0,1000,pass,,173.24075273643726,206.79008813146964,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,25,48.0,52.0,1000,pass,,55.076682905378334,87.26149346254724,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,26,50.0,54.0,1000,pass,,55.076682905378334,87.26149346254724,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,27,52.0,56.0,1000,review,variance_outliers,220.6598657758952,271.0052063775452,0.000125,0,6,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,28,54.0,58.0,1000,review,variance_outliers,220.6598657758952,271.0052063775452,0.000125,0,8,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,5,29,56.0,60.0,1000,pass,,93.223975899886,167.97955279854864,0.0,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-05_eeg.fif
sub-mit123,6,1,0.0,4.0,1000,reject,extreme_amplitude;amplitude_warning,1151.6719941626202,1568.646327826658,0.0141484375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,2,2.0,6.0,1000,pass,,220.91364995494197,287.8668587092412,0.0001484375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,3,4.0,8.0,1000,pass,,220.91364995494197,265.4436791393895,0.0001484375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,4,6.0,10.0,1000,pass,,228.55421390049514,279.0834953891319,0.000171875,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,5,8.0,12.0,1000,review,amplitude_warning,425.7383106926922,840.1548440702192,0.0015234375,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,6,10.0,14.0,1000,review,amplitude_warning,691.0969220832731,1116.8352327759653,0.002125,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,7,12.0,16.0,1000,review,amplitude_warning,691.0969220832731,1052.2718174116285,0.0007734375,0,1,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,8,14.0,18.0,1000,pass,,241.3298028574977,296.8385574475762,0.0006171875,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,9,16.0,20.0,1000,pass,,241.3298028574977,296.8385574475762,0.0006171875,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,10,18.0,22.0,1000,pass,,199.17257640143447,255.01385052192342,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,11,20.0,24.0,1000,pass,,199.87139842115448,244.9949182046895,0.0,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,12,22.0,26.0,1000,pass,,226.55114688895083,313.6010200212218,0.0001484375,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,13,24.0,28.0,1000,review,amplitude_warning,304.3450309698839,392.38822075003765,0.0026640625,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,14,26.0,30.0,1000,review,amplitude_warning,304.3450309698839,379.8176488823612,0.002515625,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
sub-mit123,6,15,28.0,32.0,1000,pass,,213.10504096586774,276.9920113245882,8.59375e-05,0,0,data/processed/sub-mit123/trials/sub-mit123_trial-06_eeg.fif
