trial,channel,std_uv,peak_to_peak_uv,global_correlation,neighbor_correlation,flags,flagged
1,E1,24.560053956572478,261.34037741712643,0.22326715900018534,0.5128505054381647,neighbor_correlation,True
1,E2,35.57752412138101,406.41256881217856,-0.0468638264448742,0.8519804848970447,variance,True
1,E3,26.572016178300043,261.23617946324066,-0.035459289189198204,0.9540083030677713,,False
1,E4,23.238633419146534,228.02287537753867,-0.0056627230183720085,0.9577485752131683,,False
1,E5,13.957569815177774,141.64491855639278,0.08535205954127884,0.9222747058251248,,False
1,E6,10.087567390422443,108.9800925505238,0.17842382513436628,0.8424170482045052,,False
1,E7,5.949443656271862,64.94683245052433,0.3976428802840823,0.778450501607318,,False
1,E8,91.95043654561826,902.2151600568982,-0.1957281739796161,0.9552864056616484,variance;peak_to_peak;global_correlation,True
1,E9,57.00562666039665,705.4814247472057,-0.15455884352141025,0.9718141298042956,variance;peak_to_peak;global_correlation,True
1,E10,37.01752069120116,317.074262715841,-0.1399056148636174,0.9793692141162731,variance;global_correlation,True
1,E11,25.63250432342506,223.121796902742,-0.10284543589418282,0.9685056879923153,global_correlation,True
1,E12,11.866398058945924,119.74679106443791,0.11624013045051836,0.9406627603382521,,False
1,E13,8.633169210100638,90.64376164369679,0.2793014468493154,0.9284578479026633,,False
1,E14,80.34392282025782,1037.2709579637453,-0.1739883126092228,0.9639887335658769,variance;peak_to_peak;global_correlation,True
1,E15,51.45321552329719,395.48320795382807,-0.18363938689146228,0.9850759439758484,variance;global_correlation,True
1,E16,36.92663897022552,301.5029941524373,-0.15916655614984404,0.9912380321220108,variance;global_correlation,True
1,E17,65.07810100928599,562.2482541986535,-0.17521404407093116,0.9779484988041136,variance;peak_to_peak;global_correlation,True
1,E18,28.87510467144176,238.30546435634818,-0.10080110068089022,0.9903683709151028,global_correlation,True
1,E19,13.159393618240246,134.36925002283516,0.12497885389802812,0.9598922777470796,,False
1,E20,10.714178161694452,113.97192963121776,0.21544940191279707,0.9745870039943878,,False
1,E21,82.83171246433166,1036.951817227569,-0.18981690673526475,0.9714979487487398,variance;peak_to_peak;global_correlation,True
1,E22,45.704072191017126,374.79204171896936,-0.16973725365892042,0.988446934631092,variance;global_correlation,True
1,E23,24.33821030128799,207.97245846921265,-0.04302639624229849,0.9575643221899941,,False
1,E24,12.603336119016177,129.91803846565665,0.15819332861200602,0.9679686052688595,,False
1,E25,81.79169966397181,630.1805711915167,-0.2241617111218126,0.9572613115231798,variance;peak_to_peak;global_correlation,True
1,E26,28.394435822294998,243.72822894003082,-0.062288563721273456,0.8982359488247919,,False
1,E27,11.712543968394833,136.47865989948474,0.24404048291325964,0.9091392045619406,,False
1,E28,10.233817012839014,117.17772529583159,0.32309929929590014,0.9584967222991844,,False
