component,ecg_correlation,emg_correlation,emg2_correlation,low_frequency_fraction,high_frequency_fraction,kurtosis,proposed_artifact,reasons
0,0.001269949984811345,0.0010320365659662958,0.0009797656587925373,0.7517487235856,0.01838191798305211,32.84504622473259,False,
1,0.010082294503252355,-0.00016970792876940614,-0.0002696488781548492,0.7067014458994659,0.01990759222063022,38.94293173698531,False,
2,0.0029778849481397816,0.0038356501107762553,0.003808078464402988,0.7504624714316364,0.029328648369825402,7.343752164064133,False,
3,0.0013689975217531874,-0.002311087210174885,-0.002347206256310031,0.7197429332800456,0.0934902943968809,209.36434030418417,False,
4,-0.004657338286737002,-0.009957199438432603,-0.00988560881578081,0.4478166464638064,0.06606614032220366,0.7393084129166656,False,
5,0.0133215251714195,0.011242515903403121,0.011033580968961879,0.40708437995731755,0.05330845447853503,0.32041010759565625,False,
6,0.0007289560710323911,0.0012531042964659194,0.001307277535441356,0.625702468212422,0.08960245100488302,152.59160428716393,False,
7,-0.11747122583871804,6.178216109280385e-05,-0.0003034425903075013,0.24956803943992534,0.17160361108821343,3.728475956161393,False,
8,-0.007443789350140695,0.0031754699646616012,0.0033100954484448298,0.3629731109043774,0.055590026175049066,1.259019693652041,False,
9,-0.0027782524280082262,-0.0020306971621537524,-0.0020588310666121365,0.7515493257757487,0.009375541928481074,1396.9060854750041,False,
10,-0.0895556925960936,-0.0023739370954617527,-0.004070850171344881,0.24387299232522264,0.34643461582643953,13.096462858145026,False,
11,0.01301224780094378,0.01962559556958082,0.019573338595081823,0.29736948233850674,0.09833918947962007,4.241321386370176,False,
12,0.000279257838801125,0.0024997231490075616,0.002476519595297223,0.794935226670993,0.012032184820200319,162.90789759136527,False,
13,-0.011887571241359108,0.0031710731256731533,0.0032326466088534113,0.6821295094052295,0.10722320169633091,445.91531506662966,False,
14,0.00013645128035906016,-0.002331882984634114,-0.0023215330485928075,0.15794284841588635,0.5768729561294053,107.58378026657418,True,high_frequency_power_with_kurtosis
15,0.02681503780251582,-0.01087825449527018,-0.011399631886911716,0.3948443124566699,0.08697614560984027,0.485529794661685,False,
16,-0.003446866106178089,0.0010669904742269078,0.0012647408349379758,0.5895051787693545,0.13954206210392656,227.00636239638328,False,
17,0.0947695664131047,-0.0004750960893583487,0.0005987632878293264,0.33150287146321633,0.19853632883602404,5.3376493529647515,False,
18,-0.006714385877189685,-0.0012149578037281739,-0.0012566621544258868,0.7387173975280907,0.018339920692126428,2880.9906092904203,False,
19,-0.002280664314247151,-0.0021696743002791847,-0.0022354745656856636,0.8064851338334105,0.01997814934201442,164.67907722154294,False,
20,0.016859242490541295,-0.0023308707287945842,-0.0029962704396236835,0.39742471490752407,0.08072476075068723,2.103224650863125,False,
21,0.0012102280181964186,0.0023357404085327742,0.0021933338199610743,0.43413475348982145,0.19217023497826613,34.558898839402104,False,
22,-0.03414591149947482,-0.0054125556186735285,-0.00472276367700718,0.5340889684161307,0.08803460859493924,8.550872064461217,False,
23,-0.0025360758031559997,0.0013997864001955593,0.0014421004022115375,0.7935211032724498,0.0220783339297948,64.82105764565557,False,
24,-0.0023995646992781452,-0.00408497649956437,-0.004012896368008106,0.39791089657132656,0.08929971347568678,2.870991506381677,False,
25,-0.009558755614886614,-0.00411584020603353,-0.004389362967414044,0.4362451027240452,0.17552084843826984,9.780359029185187,False,
26,-0.0013421688363570658,0.006362123094653716,0.00663122969283272,0.36024958537224316,0.09089839753900583,1.8003559914625011,False,
27,-0.014954813488358155,0.0033533551571898338,0.003416821012475504,0.2905925157104984,0.3814486023528527,29.81746430878536,False,
28,0.022987710598626736,7.01758917181067e-05,0.0003222822689073421,0.5843878166126149,0.07402902655357756,39.64682519997841,False,
29,-0.0024162150830905125,0.0002615740109333363,0.00023436178853242988,0.7555322278435527,0.015259373263397324,138.30807905087215,False,
30,0.012770487610672369,0.007690079400486766,0.0067554023270410355,0.3223958392267538,0.18612350011348264,6.684946227135004,False,
31,0.00338311007484873,0.004635460863581308,0.004615363154916662,0.6337795150941825,0.09644226795411667,105.78722244283543,False,
32,-0.0003655348904797854,-0.0042127347440876085,-0.004130449219418758,0.6681445624190309,0.06623019162918665,12.773887569533928,False,
33,0.013712104054158297,-0.004520582434334576,-0.004794988810540156,0.7129522165323258,0.053904161495369286,39.71404336641056,False,
34,-0.012069870216043653,0.0061658334930066415,0.006220542025010204,0.4155336677747337,0.08111357568109696,2.4174090543604176,False,
35,-0.0047428381173818795,-0.010978285253594788,-0.010975267355471439,0.4989971594752854,0.15604924207634704,26.228358823842044,False,
36,0.005873667671184899,-0.0012127715767834986,-0.0012436002777778607,0.4975337638722733,0.14942103578420074,47.32462767114256,False,
37,-0.00027656659700196344,-0.003953786554719995,-0.0041010196588430504,0.6357636518540912,0.07035962301316545,13.917812979072666,False,
38,-0.014536392123326478,-0.012328658313673973,-0.012296832718738271,0.6392481169022196,0.08237672977583341,24.9512170383406,False,
39,-0.021214728250195183,-0.0021636610045121588,-0.0021291421566114284,0.5303408228141218,0.1201025898464214,47.233243978627584,False,
